Player,Squad,Touch_Def_3rd,Touch_Mid_3rd,Touch_Att_3rd,Touch_Att_Pen,drib_Att,drib_Succ%,PrgDist,Carries_Att_3rd,Carries_Att_Pen,fail_To_Gain_Control,Loss_Control_Tackle,Season,Competition
jose luis palomino,Atalanta,261,313,39,9,3,66.7,638,1,1,3,3,2022-2023,serie-a
romelu lukaku,Inter,26,211,339,100,29,51.7,778,21,12,47,28,2022-2023,serie-a
sasa lukic,Torino,129,537,190,23,7,14.3,1057,18,4,17,8,2022-2023,serie-a
sebastiano luperto,Empoli,1236,783,52,23,2,100.0,2598,6,1,6,3,2022-2023,serie-a
charalampos lykogiannis,Bologna,226,403,234,5,11,36.4,1141,19,0,10,1,2022-2023,serie-a
giulio maggiore,Salernitana,138,351,93,8,4,25.0,427,3,1,18,4,2022-2023,serie-a
giangiacomo magnani,Hellas Verona,341,323,27,7,5,60.0,605,5,1,6,3,2022-2023,serie-a
mike maignan,Milan,838,15,0,0,0,,2132,0,0,0,0,2022-2023,serie-a
jordan majchrzak,Roma,0,2,2,0,0,,0,0,0,0,0,2022-2023,serie-a
jeanvictor makengo,Udinese,64,223,112,6,15,73.3,688,17,0,15,11,2022-2023,serie-a
lorenzo malagrida,Sampdoria,6,27,18,5,2,100.0,53,0,1,0,1,2022-2023,serie-a
daniel maldini,Spezia,40,121,132,15,46,50.0,417,8,4,24,8,2022-2023,serie-a
youssef maleh,Fiorentina,18,79,53,11,3,33.3,144,4,1,6,6,2022-2023,serie-a
youssef maleh,Lecce,72,138,87,15,8,25.0,266,7,3,9,10,2022-2023,serie-a
ruslan malinovskyi,Atalanta,61,220,152,8,21,42.9,643,17,3,21,9,2022-2023,serie-a
gianluca mancini,Roma,855,885,139,30,14,42.9,3089,21,0,16,7,2022-2023,serie-a
rolando mandragora,Fiorentina,175,670,356,37,16,31.3,1243,25,3,13,8,2022-2023,serie-a
federico marchetti,Spezia,18,0,0,0,0,,13,0,0,0,0,2022-2023,serie-a
riccardo marchizza,Sassuolo,51,106,48,1,5,20.0,338,6,0,2,3,2022-2023,serie-a
gian marco ferrari,Sassuolo,749,672,66,14,2,0.0,2799,10,0,10,2,2022-2023,serie-a
pablo mari,Monza,1090,750,37,15,4,50.0,2820,8,1,10,5,2022-2023,serie-a
razvan marin,Empoli,428,971,425,16,39,56.4,2560,41,3,24,22,2022-2023,serie-a
marlon,Monza,552,587,47,11,5,40.0,1874,9,1,6,1,2022-2023,serie-a
luca marrone,Monza,66,25,2,1,0,,95,0,0,0,0,2022-2023,serie-a
lautaro martinez,Inter,90,474,536,171,72,40.3,1336,33,22,75,48,2022-2023,serie-a
lucas martinez quarta,Fiorentina,854,890,111,35,16,75.0,3255,25,1,11,6,2022-2023,serie-a
adam marusic,Lazio,795,1005,260,17,15,66.7,2669,39,4,13,13,2022-2023,serie-a
adam masina,Udinese,243,219,41,6,4,75.0,714,3,1,4,1,2022-2023,serie-a
nemanja matic,Roma,324,942,231,25,33,72.7,3060,44,7,22,19,2022-2023,serie-a
luis maximiano,Lazio,4,0,0,0,0,,0,0,0,0,0,2022-2023,serie-a
pasquale mazzocchi,Salernitana,348,469,398,36,103,56.3,2330,55,15,54,34,2022-2023,serie-a
weston mckennie,Juventus,115,249,164,22,9,77.8,678,11,2,20,12,2022-2023,serie-a
gary medel,Bologna,520,656,60,0,6,66.7,983,3,0,6,4,2022-2023,serie-a
soualiho meite,Cremonese,363,759,176,13,60,46.7,1612,20,4,30,30,2022-2023,serie-a
alex meret,Napoli,972,2,0,0,0,,1190,0,0,0,0,2022-2023,serie-a
yldrm mert cetin,Lecce,5,3,0,0,0,,1,0,0,2,0,2022-2023,serie-a
junior messias,Milan,122,336,323,54,68,50.0,1659,42,18,32,14,2022-2023,serie-a
tommaso milanese,Cremonese,1,7,12,2,2,50.0,38,1,0,3,1,2022-2023,serie-a
nikola milenkovic,Fiorentina,743,710,74,35,0,,1782,10,0,7,0,2022-2023,serie-a
arkadiusz milik,Juventus,45,322,261,75,22,50.0,473,18,2,50,16,2022-2023,serie-a
sergej milinkovicsavic,Lazio,442,1341,652,87,80,48.8,2161,32,11,106,66,2022-2023,serie-a
vanja milinkovicsavic,Torino,1862,21,1,1,0,,4634,0,0,2,1,2022-2023,serie-a
kim minjae,Napoli,1329,1722,104,27,7,57.1,4964,21,2,13,7,2022-2023,serie-a
aleksei miranchuk,Torino,66,527,424,42,46,32.6,1633,44,8,47,27,2022-2023,serie-a
antonio mirante,Milan,4,0,0,0,0,,8,0,0,0,0,2022-2023,serie-a
fabio miretti,Juventus,109,346,249,45,43,44.2,1075,21,6,41,26,2022-2023,serie-a
filippo missori,Roma,41,25,16,0,2,0.0,17,0,0,3,1,2022-2023,serie-a
henrikh mkhitaryan,Inter,195,710,402,38,35,40.0,2024,47,10,44,20,2022-2023,serie-a
salvatore molina,Monza,29,47,65,1,4,50.0,275,5,0,4,2,2022-2023,serie-a
daniele montevago,Sampdoria,4,31,44,18,4,0.0,44,1,1,9,4,2022-2023,serie-a
lorenzo montipo,Hellas Verona,1297,14,0,0,0,,2169,1,0,6,0,2022-2023,serie-a
nikola moro,Bologna,210,549,181,18,26,69.2,1180,22,1,13,9,2022-2023,serie-a
dany mota,Monza,76,405,364,94,73,47.9,1410,35,31,76,36,2022-2023,serie-a
joao moutinho,Spezia,11,20,20,0,0,,20,1,0,0,0,2022-2023,serie-a
mert muldur,Sassuolo,2,1,0,0,0,,4,0,0,0,0,2022-2023,serie-a
luis muriel,Atalanta,37,251,428,70,70,48.6,1367,38,22,49,27,2022-2023,serie-a
jeison murillo,Sampdoria,323,325,28,4,4,50.0,903,4,0,7,1,2022-2023,serie-a
nicola murru,Sampdoria,178,185,58,2,1,0.0,381,6,0,7,1,2022-2023,serie-a
juan musso,Atalanta,742,3,0,0,0,,1620,1,1,2,0,2022-2023,serie-a
joakim mhle,Atalanta,347,697,683,58,53,34.0,2801,64,11,39,24,2022-2023,serie-a
herculano nabian,Empoli,0,1,0,0,1,0.0,13,0,0,0,0,2022-2023,serie-a
michel ndary adopo,Torino,36,112,25,2,6,50.0,193,1,0,4,3,2022-2023,serie-a
tanguy ndombele,Napoli,78,424,189,28,37,51.4,977,19,4,26,18,2022-2023,serie-a
ilija nestorovski,Udinese,18,125,86,29,5,60.0,128,1,1,14,3,2022-2023,serie-a
cyril ngonge,Hellas Verona,28,135,143,20,35,34.3,473,11,9,23,12,2022-2023,serie-a
hans nicolussi caviglia,Salernitana,83,184,47,4,8,50.0,228,3,0,11,6,2022-2023,serie-a
dimitris nikolaou,Spezia,989,814,136,14,14,71.4,2878,19,0,18,10,2022-2023,serie-a
samuel ntanda,Sampdoria,0,1,1,1,1,100.0,4,0,0,0,0,2022-2023,serie-a
bram nuytinck,Udinese,117,65,4,2,1,100.0,187,0,0,1,0,2022-2023,serie-a
bram nuytinck,Sampdoria,575,290,15,12,1,0.0,936,0,0,4,2,2022-2023,serie-a
mbala nzola,Spezia,64,351,562,143,80,37.5,995,26,28,123,69,2022-2023,serie-a
pedro obiang,Sassuolo,138,339,53,2,8,37.5,335,7,0,6,2,2022-2023,serie-a
guillermo ochoa,Salernitana,819,5,0,0,0,,1426,0,0,1,0,2022-2023,serie-a
marios oikonomou,Sampdoria,80,35,3,2,0,,55,1,0,3,0,2022-2023,serie-a
david okereke,Cremonese,65,325,412,91,83,47.0,1554,45,17,63,35,2022-2023,serie-a
caleb okoli,Atalanta,328,229,48,12,1,0.0,463,5,0,12,5,2022-2023,serie-a
mathias olivera,Napoli,360,805,432,40,30,33.3,2379,44,9,22,24,2022-2023,serie-a
andre onana,Inter,1058,13,0,0,0,,2314,0,0,1,0,2022-2023,serie-a
divock origi,Milan,34,131,183,49,33,45.5,705,18,13,39,25,2022-2023,serie-a
riccardo orsolini,Bologna,193,487,544,101,85,38.8,1892,37,34,69,36,2022-2023,serie-a
victor osimhen,Napoli,45,224,537,232,75,33.3,836,23,27,96,49,2022-2023,serie-a
remi oudin,Lecce,125,341,320,32,22,45.5,870,22,5,21,11,2022-2023,serie-a
adam ounas,Napoli,4,12,5,1,2,100.0,108,2,0,0,0,2022-2023,serie-a
simone pafundi,Udinese,8,55,30,1,7,28.6,169,1,0,2,3,2022-2023,serie-a
flavio paoletti,Sampdoria,53,112,27,1,3,66.7,338,4,0,5,0,2022-2023,serie-a
leandro paredes,Juventus,216,494,161,4,6,66.7,1029,10,2,5,4,2022-2023,serie-a
fabiano parisi,Empoli,727,930,483,26,129,49.6,4064,75,13,55,39,2022-2023,serie-a
mario pasalic,Atalanta,135,491,279,57,25,32.0,1137,22,3,35,26,2022-2023,serie-a
patric,Lazio,709,469,8,0,3,66.7,1314,0,0,4,0,2022-2023,serie-a
rui patricio,Roma,930,2,0,0,0,,1483,0,0,2,0,2022-2023,serie-a
pedro,Lazio,145,588,450,79,68,47.1,1952,42,20,48,28,2022-2023,serie-a
gianluca pegolo,Sassuolo,81,0,0,0,0,,122,0,0,0,0,2022-2023,serie-a
pietro pellegri,Torino,9,58,92,20,16,18.8,111,2,3,24,19,2022-2023,serie-a
lorenzo pellegrini,Roma,186,743,548,52,76,42.1,2021,39,5,53,36,2022-2023,serie-a
luca pellegrini,Lazio,40,88,71,1,8,37.5,273,3,0,4,2,2022-2023,serie-a
pepin,Monza,161,469,164,10,20,35.0,1283,23,4,14,12,2022-2023,serie-a
roberto pereyra,Udinese,323,722,583,102,101,38.6,2599,43,16,53,37,2022-2023,serie-a
nehuen perez,Udinese,1051,947,153,21,11,45.5,3638,24,1,15,9,2022-2023,serie-a
simone perilli,Hellas Verona,38,0,0,0,0,,87,0,0,0,0,2022-2023,serie-a
mattia perin,Juventus,359,3,0,0,0,,801,0,0,0,0,2022-2023,serie-a
samuele perisan,Empoli,242,0,0,0,0,,323,0,0,0,0,2022-2023,serie-a
matteo pessina,Monza,587,1333,484,51,58,58.6,3834,45,6,62,35,2022-2023,serie-a
andrea petagna,Monza,47,343,256,88,37,54.1,657,13,11,64,43,2022-2023,serie-a
giuseppe pezzella,Lecce,217,253,185,11,19,36.8,1151,16,3,12,11,2022-2023,serie-a
krzysztof piatek,Salernitana,83,433,341,84,24,41.7,620,17,11,78,35,2022-2023,serie-a
roberto piccoli,Hellas Verona,8,16,31,11,3,33.3,70,3,1,7,4,2022-2023,serie-a
roberto piccoli,Empoli,27,78,73,18,19,42.1,282,3,1,17,11,2022-2023,serie-a
charles pickel,Cremonese,270,715,288,44,18,22.2,1067,21,1,34,18,2022-2023,serie-a
andrea pinamonti,Sassuolo,26,351,367,120,30,33.3,443,11,11,60,56,2022-2023,serie-a
lorenzo pirola,Salernitana,719,472,51,19,8,62.5,1280,12,0,12,2,2022-2023,serie-a
niccolo pisilli,Roma,0,0,0,0,0,,0,0,0,0,0,2022-2023,serie-a
marko pjaca,Empoli,34,154,136,17,38,60.5,691,8,9,16,19,2022-2023,serie-a
tommaso pobega,Milan,107,283,112,17,5,40.0,536,12,0,10,6,2022-2023,serie-a
paul pogba,Juventus,11,38,35,10,8,75.0,132,2,4,2,4,2022-2023,serie-a
matteo politano,Napoli,103,267,439,57,55,41.8,2237,38,27,31,11,2022-2023,serie-a
marin pongracic,Lecce,232,201,11,4,2,100.0,754,1,0,5,0,2022-2023,serie-a
stefan posch,Bologna,851,955,363,36,35,37.1,3091,41,3,39,11,2022-2023,serie-a
ivan provedel,Lazio,1397,9,0,0,1,100.0,2732,0,0,1,0,2022-2023,serie-a
ignacio pussetto,Sampdoria,11,23,47,5,3,33.3,34,1,0,7,1,2022-2023,serie-a
niklas pyyhtia,Bologna,20,37,15,4,0,,51,1,0,1,3,2022-2023,serie-a
fabio quagliarella,Sampdoria,34,142,166,46,9,44.4,206,4,3,23,5,2022-2023,serie-a
giacomo quagliata,Cremonese,107,154,171,13,25,40.0,770,18,2,10,6,2022-2023,serie-a
adrien rabiot,Juventus,321,801,458,83,55,49.1,3069,69,5,56,35,2022-2023,serie-a
nemanja radonjic,Torino,47,236,444,90,120,41.7,2110,48,52,53,34,2022-2023,serie-a
ivan radovanovic,Salernitana,130,182,14,2,1,0.0,439,1,0,6,0,2022-2023,serie-a
ionut radu,Cremonese,366,0,0,0,0,,772,0,0,0,0,2022-2023,serie-a
stefan radu,Lazio,1,6,0,0,0,,9,0,0,0,0,2022-2023,serie-a
antonio raimondo,Bologna,1,2,3,1,0,,4,1,0,1,1,2022-2023,serie-a
luca ranieri,Fiorentina,192,179,15,3,2,50.0,485,2,0,4,1,2022-2023,serie-a
andrea ranocchia,Monza,28,7,0,0,0,,22,0,0,0,0,2022-2023,serie-a
filippo ranocchia,Monza,70,174,90,4,15,53.3,656,18,0,10,10,2022-2023,serie-a
giacomo raspadori,Napoli,50,238,290,55,21,38.1,539,10,5,31,14,2022-2023,serie-a
giacomo raspadori,Sassuolo,0,7,8,2,0,,6,1,0,2,1,2022-2023,serie-a
nicola ravaglia,Sampdoria,360,3,0,0,0,,545,0,0,0,0,2022-2023,serie-a
ante rebic,Milan,22,136,283,56,31,48.4,390,10,5,26,15,2022-2023,serie-a
arkadiusz reca,Spezia,469,605,424,32,61,31.1,3001,50,8,38,10,2022-2023,serie-a
panagiotis retsos,Hellas Verona,31,38,7,1,1,100.0,125,0,0,0,1,2022-2023,serie-a
franck ribery,Salernitana,3,16,10,0,3,0.0,67,1,0,0,1,2022-2023,serie-a
samuele ricci,Torino,233,900,258,15,26,30.8,2083,30,5,21,17,2022-2023,serie-a
tomas rincon,Sampdoria,331,928,259,20,47,57.4,1687,28,6,26,29,2022-2023,serie-a
pablo rodriguez,Lecce,4,18,11,0,1,0.0,54,2,0,1,2,2022-2023,serie-a
ricardo rodriguez,Torino,692,998,314,12,13,53.8,3111,58,5,13,11,2022-2023,serie-a
rogerio,Sassuolo,780,1033,523,31,41,56.1,4585,65,13,28,8,2022-2023,serie-a
filippo romagna,Sassuolo,29,11,0,0,0,,66,0,0,0,0,2022-2023,serie-a
alessio romagnoli,Lazio,1089,988,34,17,1,100.0,2054,7,2,10,3,2022-2023,serie-a
simone romagnoli,Lecce,56,43,2,2,0,,69,0,0,0,0,2022-2023,serie-a
luka romero,Lazio,14,50,48,7,10,20.0,159,3,2,5,4,2022-2023,serie-a
marten de roon,Atalanta,634,1232,354,21,10,40.0,2195,30,2,16,15,2022-2023,serie-a
francesco rossi,Atalanta,5,0,0,0,0,,1,0,0,0,0,2022-2023,serie-a
nicolo rovella,Monza,374,950,248,10,15,40.0,2259,30,2,20,7,2022-2023,serie-a
nicolo rovella,Juventus,4,17,9,0,2,100.0,66,1,0,1,0,2022-2023,serie-a
amir rrahmani,Napoli,955,1327,102,29,6,50.0,5024,23,1,9,3,2022-2023,serie-a
ruan,Sassuolo,681,431,28,13,4,75.0,1221,5,0,4,5,2022-2023,serie-a
daniele rugani,Juventus,204,112,9,4,1,100.0,496,0,0,1,0,2022-2023,serie-a
matteo ruggeri,Atalanta,198,304,224,17,9,44.4,764,14,3,7,5,2022-2023,serie-a
mario rui,Napoli,381,946,552,11,16,50.0,2976,56,2,10,7,2022-2023,serie-a
alessandro russo,Sassuolo,55,0,0,0,0,,68,0,0,0,0,2022-2023,serie-a
abdelhamid sabiri,Sampdoria,64,304,257,31,39,35.9,536,20,5,34,28,2022-2023,serie-a
alexis saelemaekers,Milan,105,337,407,50,72,43.1,1563,23,15,38,21,2022-2023,serie-a
jacopo sala,Spezia,14,28,16,2,3,0.0,68,0,0,1,0,2022-2023,serie-a
lazar samardzic,Udinese,160,572,381,38,64,43.8,1568,33,7,29,20,2022-2023,serie-a
junior sambia,Salernitana,114,221,172,13,29,34.5,803,22,6,13,9,2022-2023,serie-a
antonio sanabria,Torino,49,457,450,117,41,56.1,536,19,11,83,29,2022-2023,serie-a
leandro sanca,Spezia,1,6,11,0,5,60.0,15,1,0,1,1,2022-2023,serie-a
alex sandro,Juventus,521,750,196,13,28,67.9,2489,36,3,26,17,2022-2023,serie-a
nicola sansone,Bologna,26,139,156,29,19,21.1,446,14,7,23,14,2022-2023,serie-a
riccardo saponara,Fiorentina,66,235,317,61,42,42.9,1567,37,16,29,19,2022-2023,serie-a
mouhamadou sarr,Cremonese,88,1,0,0,0,,75,0,0,0,0,2022-2023,serie-a
martin satriano,Empoli,67,250,291,77,48,39.6,737,22,12,54,45,2022-2023,serie-a
giorgio scalvini,Atalanta,687,861,226,32,26,46.2,1989,22,6,20,8,2022-2023,serie-a
jerdy schouten,Bologna,492,1138,193,10,48,56.3,1647,13,1,43,25,2022-2023,serie-a
perr schuurs,Torino,759,671,67,17,14,71.4,1812,16,1,21,7,2022-2023,serie-a
demba seck,Torino,22,107,117,27,30,53.3,752,19,12,24,13,2022-2023,serie-a
telasco segovia,Sampdoria,0,3,0,0,0,,0,0,0,0,0,2022-2023,serie-a
jacopo segre,Torino,4,8,0,0,0,,12,0,0,0,0,2022-2023,serie-a
vivaldo semedo,Udinese,1,4,7,2,0,,9,1,0,2,1,2022-2023,serie-a
stefano sensi,Monza,276,880,299,11,29,37.9,1934,32,2,32,15,2022-2023,serie-a
luigi sepe,Salernitana,692,0,0,0,0,,1260,0,0,1,0,2022-2023,serie-a
leonardo sernicola,Cremonese,352,498,387,24,57,42.1,2045,45,5,28,21,2022-2023,serie-a
stephan el shaarawy,Roma,185,467,395,63,70,37.1,1842,41,20,35,11,2022-2023,serie-a
eldor shomurodov,Spezia,31,140,151,34,25,32.0,337,4,3,37,17,2022-2023,serie-a
eldor shomurodov,Roma,4,16,34,11,4,25.0,103,4,2,4,5,2022-2023,serie-a
marco silvestri,Udinese,1267,0,0,0,0,,2110,0,0,0,0,2022-2023,serie-a
giovanni simeone,Napoli,16,87,92,25,15,46.7,225,9,3,27,13,2022-2023,serie-a
wilfried singo,Torino,299,649,420,59,54,55.6,1789,34,9,33,17,2022-2023,serie-a
salvatore sirigu,Fiorentina,40,0,0,0,0,,118,0,0,0,0,2022-2023,serie-a
leo skiri stigard,Napoli,176,209,17,2,0,,939,5,0,4,0,2022-2023,serie-a
ukasz skorupski,Bologna,1306,5,0,0,0,,2253,0,0,1,0,2022-2023,serie-a
milan skriniar,Inter,741,721,90,13,3,100.0,2134,11,0,14,3,2022-2023,serie-a
chris smalling,Roma,977,637,52,34,4,50.0,1889,7,0,10,2,2022-2023,serie-a
ola solbakken,Roma,28,94,109,20,14,35.7,220,11,7,16,13,2022-2023,serie-a
brandon soppy,Udinese,8,19,21,3,6,16.7,137,4,0,0,0,2022-2023,serie-a
brandon soppy,Atalanta,90,185,143,22,26,23.1,679,12,6,16,8,2022-2023,serie-a
roberto soriano,Bologna,110,393,249,27,14,42.9,1170,34,0,22,15,2022-2023,serie-a
joaquin sosa,Bologna,243,195,8,3,4,75.0,958,3,0,5,2,2022-2023,serie-a
riccardo sottil,Fiorentina,17,88,268,52,47,27.7,1548,35,28,28,13,2022-2023,serie-a
matias soule,Juventus,45,93,99,16,25,48.0,453,12,4,10,7,2022-2023,serie-a
adama soumaoro,Bologna,649,557,23,7,3,66.7,1787,5,0,6,1,2022-2023,serie-a
leonardo spinazzola,Roma,296,560,319,41,59,42.4,3192,52,24,26,11,2022-2023,serie-a
marco sportiello,Atalanta,481,5,0,0,0,,863,0,0,0,1,2022-2023,serie-a
petar stojanovic,Empoli,387,539,293,15,35,37.1,2265,27,5,11,14,2022-2023,serie-a
gabriel strefezza,Lecce,131,531,648,68,92,39.1,2240,58,19,82,69,2022-2023,serie-a
david strelec,Spezia,2,29,29,12,3,0.0,54,3,0,3,4,2022-2023,serie-a
isaac success,Udinese,48,356,439,101,64,46.9,914,26,13,95,44,2022-2023,serie-a
ibrahim sulemana,Hellas Verona,89,151,49,8,13,38.5,202,7,0,10,9,2022-2023,serie-a
mile svilar,Roma,79,0,0,0,0,,243,0,0,0,0,2022-2023,serie-a
wojciech szczesny,Juventus,833,4,0,0,1,100.0,1593,0,0,1,0,2022-2023,serie-a
benjamin tahirovic,Roma,58,112,26,1,2,50.0,185,3,0,2,1,2022-2023,serie-a
adrien tameze,Hellas Verona,380,829,244,21,53,49.1,1618,34,4,39,34,2022-2023,serie-a
ciprian tatarusanu,Milan,587,0,0,0,0,,1284,0,0,0,0,2022-2023,serie-a
filippo terracciano,Hellas Verona,110,224,113,9,12,50.0,618,13,0,17,4,2022-2023,serie-a
pietro terracciano,Fiorentina,1125,10,0,0,1,100.0,1984,0,0,1,0,2022-2023,serie-a
aleksa terzic,Fiorentina,220,341,272,9,27,59.3,1961,28,4,14,7,2022-2023,serie-a
florian thauvin,Udinese,15,138,144,19,33,30.3,518,19,5,19,8,2022-2023,serie-a
malick thiaw,Milan,546,613,44,15,4,25.0,1896,10,0,4,4,2022-2023,serie-a
kristian thorstvedt,Sassuolo,97,366,178,36,15,46.7,892,19,7,20,11,2022-2023,serie-a
jeremy toljan,Sassuolo,630,868,328,23,13,53.8,2834,41,3,25,14,2022-2023,serie-a
rafael toloi,Atalanta,834,922,297,43,15,40.0,2514,42,0,21,5,2022-2023,serie-a
fikayo tomori,Milan,1089,1078,63,14,6,50.0,3346,6,0,9,3,2022-2023,serie-a
sandro tonali,Milan,356,1007,491,33,23,39.1,2809,40,2,41,9,2022-2023,serie-a
lorenzo tonelli,Empoli,4,4,0,0,0,,5,0,0,0,0,2022-2023,serie-a
william troostekong,Salernitana,128,94,5,3,0,,200,1,0,2,0,2022-2023,serie-a
frank tsadjout,Cremonese,35,197,176,49,19,63.2,415,10,5,37,10,2022-2023,serie-a
alessandro tuia,Lecce,136,127,7,2,4,50.0,264,1,0,1,0,2022-2023,serie-a
martin turk,Sampdoria,156,0,0,0,0,,271,0,0,0,0,2022-2023,serie-a
destiny udogie,Udinese,346,652,545,76,122,41.8,3420,71,31,58,36,2022-2023,serie-a
samir ujkani,Empoli,3,0,0,0,0,,17,0,0,0,0,2022-2023,serie-a
samuel umtiti,Lecce,538,543,37,10,13,46.2,1341,9,0,7,5,2022-2023,serie-a
diego valencia,Salernitana,24,46,41,4,2,0.0,82,0,0,7,3,2022-2023,serie-a
emanuele valeri,Cremonese,418,642,584,56,71,25.4,3186,58,20,64,26,2022-2023,serie-a
mattia valoti,Monza,53,133,48,5,10,30.0,281,4,0,10,5,2022-2023,serie-a
johan vasquez,Cremonese,587,401,82,23,14,78.6,1311,11,1,14,6,2022-2023,serie-a
matias vecino,Lazio,278,712,184,25,6,50.0,1088,10,3,18,3,2022-2023,serie-a
miguel veloso,Hellas Verona,168,403,168,7,8,50.0,880,13,1,7,7,2022-2023,serie-a
lorenzo venuti,Fiorentina,202,332,165,10,6,50.0,933,19,2,12,1,2022-2023,serie-a
daniele verde,Spezia,63,219,261,30,17,35.3,592,9,8,17,12,2022-2023,serie-a
simone verdi,Hellas Verona,50,281,250,25,63,55.6,1029,23,3,35,32,2022-2023,serie-a
valerio verre,Sampdoria,64,285,153,16,20,50.0,575,13,6,22,20,2022-2023,serie-a
guglielmo vicario,Empoli,1363,2,0,0,0,,2527,0,0,0,0,2022-2023,serie-a
ronaldo vieira,Torino,3,5,5,1,0,,0,0,0,2,1,2022-2023,serie-a
ronaldo vieira,Sampdoria,138,337,50,3,3,66.7,455,3,1,7,6,2022-2023,serie-a
emanuel vignato,Bologna,23,57,37,2,2,50.0,119,3,0,2,4,2022-2023,serie-a
emanuel vignato,Empoli,9,28,23,3,1,100.0,42,1,1,2,0,2022-2023,serie-a
samuele vignato,Monza,2,19,24,8,4,75.0,107,1,3,2,0,2022-2023,serie-a
tonny vilhena,Salernitana,202,609,294,19,39,43.6,1302,35,3,37,24,2022-2023,serie-a
gonzalo villar,Sampdoria,102,288,65,1,6,50.0,604,6,0,10,4,2022-2023,serie-a
matias vina,Roma,17,18,14,1,1,100.0,26,1,1,3,0,2022-2023,serie-a
dusan vlahovic,Juventus,35,293,292,102,33,42.4,609,22,12,61,37,2022-2023,serie-a
nikola vlasic,Torino,131,548,641,116,64,46.9,2266,59,28,94,49,2022-2023,serie-a
joel voelkerling persson,Lecce,1,26,23,3,1,100.0,38,1,0,5,3,2022-2023,serie-a
mergim vojvoda,Torino,302,627,389,39,22,54.5,1607,27,10,20,17,2022-2023,serie-a
cristian volpato,Roma,13,64,63,11,9,44.4,319,8,3,12,6,2022-2023,serie-a
lukas vorlicky,Atalanta,5,14,19,2,7,57.1,120,4,2,1,1,2022-2023,serie-a
aster vranckx,Milan,23,106,27,4,7,42.9,177,1,1,4,8,2022-2023,serie-a
stefan de vrij,Inter,709,681,35,24,5,80.0,2155,2,0,3,4,2022-2023,serie-a
walace,Udinese,649,1266,260,15,28,39.3,2966,32,0,39,29,2022-2023,serie-a
sebastian walukiewicz,Empoli,298,156,6,3,4,100.0,909,2,0,1,1,2022-2023,serie-a
georginio wijnaldum,Roma,37,151,90,30,21,52.4,507,11,5,11,7,2022-2023,serie-a
harry winks,Sampdoria,274,686,171,4,27,63.0,1576,20,0,25,15,2022-2023,serie-a
przemysaw wisniewski,Spezia,389,215,33,7,5,40.0,771,1,0,6,4,2022-2023,serie-a
gerard yepes,Sampdoria,20,90,19,2,1,0.0,106,3,1,3,1,2022-2023,serie-a
mattia zaccagni,Lazio,162,628,636,120,126,47.6,3560,62,42,49,35,2022-2023,serie-a
denis zakaria,Juventus,14,30,9,1,0,,104,3,0,1,1,2022-2023,serie-a
nicola zalewski,Roma,416,701,425,33,71,40.8,3029,56,21,29,14,2022-2023,serie-a
andrefrank zambo anguissa,Napoli,408,1519,758,88,71,46.5,3048,56,9,72,50,2022-2023,serie-a
luca zanimacchia,Cremonese,54,156,211,33,14,35.7,595,20,8,20,12,2022-2023,serie-a
nicolo zaniolo,Roma,36,153,165,45,47,21.3,839,27,10,39,35,2022-2023,serie-a
alessandro zanoli,Sampdoria,326,339,213,22,45,60.0,1661,23,10,15,9,2022-2023,serie-a
alessandro zanoli,Napoli,5,6,3,1,0,,45,1,1,0,0,2022-2023,serie-a
mattia zanotti,Inter,4,3,7,1,0,,13,1,0,1,0,2022-2023,serie-a
duvan zapata,Atalanta,32,252,319,93,45,44.4,752,20,21,53,45,2022-2023,serie-a
davide zappacosta,Atalanta,261,415,456,56,57,29.8,1893,39,18,26,14,2022-2023,serie-a
karim zedadka,Napoli,4,10,6,2,1,0.0,28,0,1,1,0,2022-2023,serie-a
deyovaisio zeefuik,Hellas Verona,2,6,3,2,1,0.0,4,0,1,0,0,2022-2023,serie-a
marvin zeegelaar,Udinese,90,90,47,7,10,80.0,234,2,1,8,4,2022-2023,serie-a
alessio zerbin,Napoli,16,63,36,9,5,40.0,124,0,3,5,5,2022-2023,serie-a
piotr zielinski,Napoli,183,822,765,54,58,37.9,2485,75,9,27,15,2022-2023,serie-a
david zima,Torino,114,121,12,5,1,100.0,279,2,0,1,2,2022-2023,serie-a
joshua zirkzee,Bologna,21,177,185,33,37,43.2,407,16,5,36,25,2022-2023,serie-a
jeroen zoet,Spezia,140,1,0,0,1,100.0,277,0,0,0,0,2022-2023,serie-a
nadir zortea,Atalanta,45,50,60,7,21,47.6,267,7,2,6,2,2022-2023,serie-a
nadir zortea,Sassuolo,160,230,118,8,20,30.0,934,19,3,12,5,2022-2023,serie-a
petar zovko,Spezia,36,2,0,0,0,,44,0,0,0,0,2022-2023,serie-a
szymon zurkowski,Fiorentina,1,8,16,3,1,0.0,60,1,1,1,1,2022-2023,serie-a
szymon zurkowski,Spezia,45,80,46,4,11,72.7,268,4,2,14,3,2022-2023,serie-a
milan uric,Hellas Verona,62,314,270,60,6,33.3,211,5,3,26,15,2022-2023,serie-a
filip uricic,Sampdoria,145,488,380,34,70,44.3,1599,42,3,59,47,2022-2023,serie-a
tammy abraham,Roma,4,31,34,9,6,33.3,111,2,2,9,2,2023-2024,serie-a
francesco acerbi,Inter,941,946,98,25,3,66.7,3081,11,0,4,1,2023-2024,serie-a
