Player,Squad,Liga,Season,Born,MP,Starts,Min,Gls,Ast,YellowC,RedC,PrgC,PrgP,PrgR
charlie cresswell,Toulouse,Ligue-1,2024-2025,2002.0,31,29,2592,3,1,5,0,8,69,13
kevin danois,Auxerre,Ligue-1,2024-2025,2004.0,22,16,1460,0,0,1,0,19,95,50
kevin danso,Lens,Ligue-1,2024-2025,1998.0,12,12,1080,0,0,3,0,9,52,1
dante,Nice,Ligue-1,2024-2025,1983.0,25,21,1964,0,0,5,1,18,96,8
pape daouda diongue,Strasbourg,Ligue-1,2024-2025,,9,1,78,1,0,0,0,2,2,3
mohamed daramy,Reims,Ligue-1,2024-2025,2002.0,2,0,16,0,0,0,0,3,0,2
jonathan david,Lille,Ligue-1,2024-2025,2000.0,32,28,2554,16,5,4,0,40,65,184
zuriko davitashvili,Saint-Étienne,Ligue-1,2024-2025,2001.0,33,32,2778,9,8,3,0,95,73,224
theo de percin,Auxerre,Ligue-1,2024-2025,2001.0,2,2,180,0,0,0,0,0,0,0
thibault de smet,Reims,Ligue-1,2024-2025,1998.0,5,2,192,0,0,0,0,1,9,2
amar dedic,Marseille,Ligue-1,2024-2025,2002.0,10,2,314,0,1,1,0,21,16,46
romain del castillo,Brest,Ligue-1,2024-2025,1996.0,26,14,1259,6,4,0,0,29,61,106
thomas delaine,Strasbourg,Ligue-1,2024-2025,1992.0,2,0,9,0,0,0,0,0,0,1
andy delort,Montpellier,Ligue-1,2024-2025,1991.0,9,8,607,0,0,1,0,4,6,20
ousmane dembele,Paris S-G,Ligue-1,2024-2025,1997.0,29,20,1730,21,6,1,0,127,137,252
remy descamps,Lyon,Ligue-1,2024-2025,1996.0,1,1,90,0,0,0,0,0,0,0
arthur desmas,Le Havre,Ligue-1,2024-2025,1994.0,18,18,1620,0,0,2,0,0,0,0
mamadou diakhon,Reims,Ligue-1,2024-2025,2005.0,28,5,858,2,1,2,0,61,17,77
bafode diakite,Lille,Ligue-1,2024-2025,2001.0,31,31,2766,4,1,8,1,15,90,3
oumar diakite,Reims,Ligue-1,2024-2025,2003.0,26,20,1628,4,1,6,0,24,44,93
habib diarra,Strasbourg,Ligue-1,2024-2025,2004.0,30,27,2352,4,5,6,0,61,116,114
krepin diatta,Monaco,Ligue-1,2024-2025,1999.0,19,3,508,0,0,3,0,17,21,41
kandet diawara,Le Havre,Ligue-1,2024-2025,2000.0,1,0,4,0,0,0,0,0,0,0
mahamadou diawara,Le Havre,Ligue-1,2024-2025,2005.0,15,6,582,0,1,0,0,9,16,6
mahamadou diawara,Lyon,Ligue-1,2024-2025,2005.0,2,0,16,0,0,0,0,1,1,0
bamba dieng,Angers,Ligue-1,2024-2025,2000.0,18,5,532,3,0,1,0,6,7,35
kembo diliwidi,Lens,Ligue-1,2024-2025,2006.0,1,0,4,0,0,0,0,0,1,0
sinaly diomande,Auxerre,Ligue-1,2024-2025,2001.0,23,22,1945,3,2,6,0,8,72,8
lois diony,Angers,Ligue-1,2024-2025,1992.0,1,0,21,0,0,0,0,0,0,2
serigne diop,Brest,Ligue-1,2024-2025,2005.0,2,0,4,0,0,0,0,0,0,0
sofiane diop,Nice,Ligue-1,2024-2025,2000.0,28,8,1064,6,4,3,0,26,64,70
andy diouf,Lens,Ligue-1,2024-2025,2003.0,34,27,2225,1,2,2,0,82,116,94
yehvann diouf,Reims,Ligue-1,2024-2025,1999.0,34,34,3060,0,0,1,0,0,1,0
assane diousse,Auxerre,Ligue-1,2024-2025,1997.0,17,7,663,0,0,1,0,1,33,6
alex dominguez,Toulouse,Ligue-1,2024-2025,1998.0,1,0,19,0,0,0,0,0,0,0
gianluigi donnarumma,Paris S-G,Ligue-1,2024-2025,1999.0,24,24,2091,0,0,2,0,0,0,0
sekou doucoure,Nantes,Ligue-1,2024-2025,2005.0,2,0,12,0,0,0,0,0,0,0
desire doue,Paris S-G,Ligue-1,2024-2025,2005.0,31,18,1730,6,6,1,0,97,139,232
guela doue,Strasbourg,Ligue-1,2024-2025,2002.0,32,30,2717,1,2,7,0,51,173,54
douglas,Nantes,Ligue-1,2024-2025,1997.0,28,28,2307,4,2,8,0,14,125,34
ismael doukoure,Strasbourg,Ligue-1,2024-2025,2003.0,31,31,2639,1,1,7,0,20,116,9
kamory doumbia,Brest,Ligue-1,2024-2025,2003.0,30,13,1322,3,2,1,0,17,72,54
amidou doumbouya,Nice,Ligue-1,2024-2025,2007.0,2,0,46,0,0,0,0,1,1,0
jeankevin duverne,Nantes,Ligue-1,2024-2025,1997.0,9,7,537,0,0,2,0,6,22,8
stefan dzodic,Montpellier,Ligue-1,2024-2025,2005.0,7,2,242,0,0,2,1,2,10,0
aron dnnum,Toulouse,Ligue-1,2024-2025,1998.0,32,31,2689,2,2,6,0,94,126,142
noah edjouma,Toulouse,Ligue-1,2024-2025,2005.0,10,1,171,2,0,0,1,8,7,17
jacques ekomie,Angers,Ligue-1,2024-2025,2003.0,18,7,697,0,0,1,0,13,20,24
pierre ekwah elimby,Saint-Étienne,Ligue-1,2024-2025,2002.0,29,29,2575,1,0,3,0,20,146,21
meschak elia,Nantes,Ligue-1,2024-2025,1997.0,8,1,170,1,0,0,0,9,5,22
breel embolo,Monaco,Ligue-1,2024-2025,1997.0,29,19,1841,6,4,5,0,22,55,140
emanuel emegha,Strasbourg,Ligue-1,2024-2025,2003.0,27,27,2293,14,3,5,0,37,14,104
romain faivre,Brest,Ligue-1,2024-2025,1998.0,20,10,899,3,2,2,0,24,44,49
khalil fayad,Montpellier,Ligue-1,2024-2025,2004.0,20,10,1028,0,0,5,0,25,50,42
luiz felipe,Marseille,Ligue-1,2024-2025,1997.0,4,2,122,0,0,1,0,0,4,0
zinedine ferhat,Angers,Ligue-1,2024-2025,1993.0,24,8,849,2,0,1,0,16,40,64
edimilson fernandes,Brest,Ligue-1,2024-2025,1996.0,19,12,1105,0,1,1,0,7,40,3
matias fernandezpardo,Lille,Ligue-1,2024-2025,2005.0,22,12,1065,4,2,4,0,46,26,85
jordan ferri,Montpellier,Ligue-1,2024-2025,1992.0,25,21,1773,0,2,6,1,19,137,42
karol fila,Strasbourg,Ligue-1,2024-2025,1998.0,1,0,5,0,0,1,0,0,0,0
malick fofana,Lyon,Ligue-1,2024-2025,2005.0,29,16,1589,5,4,2,0,112,45,205
rayan fofana,Lens,Ligue-1,2024-2025,2006.0,2,0,25,0,0,0,0,0,0,2
seko fofana,Rennes,Ligue-1,2024-2025,1995.0,16,9,844,1,1,3,0,32,72,38
yahia fofana,Angers,Ligue-1,2024-2025,2000.0,33,33,2970,0,0,4,0,0,0,0
lamine fomba,Saint-Étienne,Ligue-1,2024-2025,1998.0,7,3,217,0,0,2,0,5,18,5
przemysaw frankowski,Lens,Ligue-1,2024-2025,1995.0,18,16,1387,4,2,3,0,33,117,95
angelo fulgini,Lens,Ligue-1,2024-2025,1996.0,23,11,1045,1,1,3,0,29,69,113
kyogo furuhashi,Rennes,Ligue-1,2024-2025,1995.0,6,1,123,0,0,0,0,0,0,3
gauthier gallon,Rennes,Ligue-1,2024-2025,1993.0,1,0,45,0,0,0,0,0,0,0
ignatius ganago,Nantes,Ligue-1,2024-2025,1999.0,11,1,241,0,0,1,0,5,9,26
ulisses garcia,Marseille,Ligue-1,2024-2025,1996.0,20,10,930,2,2,2,0,23,53,87
jeanphilippe gbamin,Nantes,Ligue-1,2024-2025,1995.0,14,2,216,0,0,1,0,2,12,1
mory gbane,Reims,Ligue-1,2024-2025,2000.0,13,13,1125,0,1,2,0,3,35,9
yann gboho,Toulouse,Ligue-1,2024-2025,2001.0,31,27,2333,5,4,2,0,116,103,189
denis genreau,Toulouse,Ligue-1,2024-2025,1999.0,8,2,222,0,0,0,0,9,13,7
aleksandr golovin,Monaco,Ligue-1,2024-2025,1996.0,19,13,1153,3,0,1,0,39,112,72
andre gomes,Lille,Ligue-1,2024-2025,1993.0,20,16,1276,0,0,3,0,18,101,28
angel gomes,Lille,Ligue-1,2024-2025,2000.0,14,10,736,1,1,1,0,15,49,47
carlos gomez,Rennes,Ligue-1,2024-2025,2002.0,17,2,381,3,0,1,0,9,9,47
mathieu gorgelin,Le Havre,Ligue-1,2024-2025,1990.0,16,16,1440,0,0,2,0,0,0,0
amine gouiri,Marseille,Ligue-1,2024-2025,2000.0,14,12,1048,10,3,0,0,17,20,97
amine gouiri,Rennes,Ligue-1,2024-2025,2000.0,19,11,1037,3,2,2,0,22,46,63
jonathan gradit,Lens,Ligue-1,2024-2025,1992.0,25,24,2112,0,0,4,0,18,127,4
samuel grandsir,Le Havre,Ligue-1,2024-2025,1996.0,6,0,84,0,0,0,0,5,6,5
mason greenwood,Marseille,Ligue-1,2024-2025,2001.0,34,32,2804,21,5,3,0,126,157,295
albert grnbaek,Rennes,Ligue-1,2024-2025,2001.0,16,9,813,2,1,1,0,23,30,58
gabriel gudmundsson,Lille,Ligue-1,2024-2025,1999.0,30,20,1785,2,0,3,0,71,91,115
axel gueguin,Montpellier,Ligue-1,2024-2025,2005.0,1,0,23,0,0,0,0,0,1,1
evann guessand,Nice,Ligue-1,2024-2025,2001.0,33,30,2565,12,8,2,0,87,79,162
bahereba guirassy,Nantes,Ligue-1,2024-2025,2006.0,19,2,348,2,0,0,0,15,6,34
massadio haidara,Brest,Ligue-1,2024-2025,1992.0,22,20,1678,0,0,3,2,44,77,76
achraf hakimi,Paris S-G,Ligue-1,2024-2025,1998.0,25,24,2066,4,6,4,0,93,183,274
florent hanin,Angers,Ligue-1,2024-2025,1990.0,33,31,2672,1,2,2,0,48,99,108
amine harit,Marseille,Ligue-1,2024-2025,1997.0,13,8,519,2,4,1,1,13,35,34
hans hateboer,Rennes,Ligue-1,2024-2025,1994.0,26,18,1684,0,0,3,0,28,92,63
kjetil haug,Toulouse,Ligue-1,2024-2025,1998.0,6,5,498,0,0,0,0,0,0,0
luis henrique,Marseille,Ligue-1,2024-2025,2001.0,33,29,2613,7,7,0,0,84,143,280
lucas hernandez,Paris S-G,Ligue-1,2024-2025,1996.0,16,10,877,0,0,2,0,6,50,4
kijana hoever,Auxerre,Ligue-1,2024-2025,2002.0,30,26,2124,1,2,4,1,59,79,128
cedric hountondji,Angers,Ligue-1,2024-2025,1994.0,3,3,270,0,0,0,0,0,1,0
ilyes housni,Le Havre,Ligue-1,2024-2025,2005.0,12,3,230,0,0,0,0,8,4,24
pierre hjbjerg,Marseille,Ligue-1,2024-2025,1995.0,30,30,2664,2,4,5,0,36,263,43
hafiz ibrahim,Reims,Ligue-1,2024-2025,2005.0,11,2,391,0,1,2,1,6,2,16
george ilenikhena,Monaco,Ligue-1,2024-2025,2006.0,23,6,717,3,2,0,0,8,10,58
rares ilie,Nice,Ligue-1,2024-2025,2003.0,2,0,13,0,0,0,0,2,3,1
ismaily,Lille,Ligue-1,2024-2025,1990.0,16,10,904,0,1,4,0,15,54,51
yanis issoufou,Montpellier,Ligue-1,2024-2025,2006.0,4,1,77,0,0,0,0,3,2,2
junya ito,Reims,Ligue-1,2024-2025,1993.0,33,31,2690,4,3,1,0,100,133,256
jeremy jacquet,Rennes,Ligue-1,2024-2025,2005.0,11,11,927,0,1,0,0,8,40,4
ismail jakobs,Monaco,Ligue-1,2024-2025,1999.0,2,2,180,0,0,0,0,9,6,17
jordan james,Rennes,Ligue-1,2024-2025,2004.0,23,14,1178,0,1,4,0,21,67,15
malcolm jeng,Reims,Ligue-1,2024-2025,2005.0,3,2,107,0,0,0,0,0,3,0
john joe,Reims,Ligue-1,2024-2025,2003.0,13,5,545,0,0,0,0,6,14,9
karljohan johnsson,Strasbourg,Ligue-1,2024-2025,1990.0,3,3,270,0,0,0,0,0,0,0
paul joly,Auxerre,Ligue-1,2024-2025,2000.0,26,10,1009,0,1,3,1,28,51,61
jota,Rennes,Ligue-1,2024-2025,1999.0,9,3,334,1,0,0,0,13,16,35
antoine joujou,Le Havre,Ligue-1,2024-2025,2003.0,26,9,943,0,2,1,0,44,18,85
jubal,Auxerre,Ligue-1,2024-2025,1993.0,30,30,2640,6,0,7,0,1,33,3
hamed junior traore,Auxerre,Ligue-1,2024-2025,2000.0,26,26,2093,10,2,5,0,66,99,146
yaya kader fofana,Reims,Ligue-1,2024-2025,2004.0,12,8,634,1,1,4,0,19,22,29
tino kadewere,Nantes,Ligue-1,2024-2025,1996.0,12,6,512,1,2,1,0,5,19,27
arnaud kalimuendo,Rennes,Ligue-1,2024-2025,2002.0,33,31,2578,17,3,2,0,50,72,167
justinnoel kalumba,Angers,Ligue-1,2024-2025,2004.0,2,0,31,0,0,0,0,1,0,3
warren kamanzi,Toulouse,Ligue-1,2024-2025,2000.0,24,11,1022,1,1,3,0,29,33,62
glen kamara,Rennes,Ligue-1,2024-2025,1995.0,13,8,662,0,1,0,0,5,34,22
noham kamara,Paris S-G,Ligue-1,2024-2025,2007.0,2,0,76,0,0,0,0,2,5,0
nordine kandil,Strasbourg,Ligue-1,2024-2025,2001.0,1,0,10,0,0,0,0,1,0,0
lee kangin,Paris S-G,Ligue-1,2024-2025,2001.0,30,19,1663,6,6,1,0,50,143,138
yassine kechta,Le Havre,Ligue-1,2024-2025,2002.0,31,25,2096,2,0,4,0,44,97,85
thilo kehrer,Monaco,Ligue-1,2024-2025,1996.0,27,27,2383,4,0,1,0,16,139,2
reda khadra,Reims,Ligue-1,2024-2025,2001.0,4,0,78,0,0,0,0,4,4,7
wahbi khazri,Montpellier,Ligue-1,2024-2025,1991.0,30,10,1118,1,1,4,0,24,33,53
abdukodir khusanov,Lens,Ligue-1,2024-2025,2004.0,13,11,975,0,0,2,1,2,43,6
presnel kimpembe,Paris S-G,Ligue-1,2024-2025,1995.0,2,0,23,0,0,0,0,0,1,0
joshua king,Toulouse,Ligue-1,2024-2025,1992.0,28,21,1673,6,3,2,0,39,29,108
cedric kipre,Reims,Ligue-1,2024-2025,1996.0,28,26,2190,0,1,4,2,16,77,3
herve koffi,Lens,Ligue-1,2024-2025,1996.0,5,5,450,0,0,2,0,0,0,0
philipp kohn,Monaco,Ligue-1,2024-2025,1998.0,19,19,1710,0,0,1,0,0,0,0
koka,Le Havre,Ligue-1,2024-2025,1993.0,16,10,851,3,1,2,0,0,12,20
randal kolo muani,Paris S-G,Ligue-1,2024-2025,1998.0,10,2,358,2,1,0,0,8,5,35
geoffrey kondogbia,Marseille,Ligue-1,2024-2025,1993.0,25,22,2020,0,0,1,0,20,105,11
abdoul kone,Reims,Ligue-1,2024-2025,2005.0,4,1,133,0,0,0,0,0,3,1
amadou kone,Reims,Ligue-1,2024-2025,2005.0,24,17,1293,0,0,3,1,19,68,12
ismael kone,Marseille,Ligue-1,2024-2025,2002.0,8,3,360,0,0,0,0,2,10,10
ismael kone,Rennes,Ligue-1,2024-2025,2002.0,13,4,469,2,1,1,0,16,30,16
emmanuel koum mbondo,Marseille,Ligue-1,2024-2025,2006.0,1,0,12,0,0,0,0,0,0,0
boubakar kouyate,Montpellier,Ligue-1,2024-2025,1997.0,11,8,756,0,0,6,1,3,12,0
goduine koyalipou,Lens,Ligue-1,2024-2025,2000.0,15,12,885,4,0,0,0,15,20,68
sael kumbedi,Lyon,Ligue-1,2024-2025,2005.0,14,12,951,0,0,2,0,23,37,71
daler kuzyaev,Le Havre,Ligue-1,2024-2025,1993.0,12,6,567,1,0,1,0,4,32,9
khvicha kvaratskhelia,Paris S-G,Ligue-1,2024-2025,2001.0,14,11,916,4,3,0,0,50,43,131
remy labeau lascary,Lens,Ligue-1,2024-2025,2003.0,14,6,637,2,1,5,0,17,7,71
gaetan laborde,Nice,Ligue-1,2024-2025,1994.0,28,20,1829,11,4,1,0,30,40,131
alexandre lacazette,Lyon,Ligue-1,2024-2025,1991.0,30,24,2051,15,2,5,0,24,66,159
younes lachaab,Lille,Ligue-1,2024-2025,2005.0,2,0,9,0,0,0,0,1,0,1
alban lafont,Nantes,Ligue-1,2024-2025,1999.0,12,12,1080,0,0,1,0,0,0,0
kenny lala,Brest,Ligue-1,2024-2025,1991.0,30,29,2686,3,2,5,0,58,138,91
mohamed lamine bayo,Lille,Ligue-1,2024-2025,1998.0,12,4,309,2,1,1,0,4,4,20
gautier larsonneur,Saint-Étienne,Ligue-1,2024-2025,1997.0,34,34,3060,0,0,5,0,0,0,0
julien le cardinal,Brest,Ligue-1,2024-2025,1997.0,16,15,1378,0,1,3,0,7,39,1
jeremy le douaron,Brest,Ligue-1,2024-2025,1998.0,2,1,102,0,0,0,0,1,1,7
benjamin lecomte,Montpellier,Ligue-1,2024-2025,1991.0,30,30,2700,0,0,0,0,0,1,0
pierre leesmelou,Brest,Ligue-1,2024-2025,1993.0,20,17,1526,2,2,7,0,23,105,36
jordan lefort,Angers,Ligue-1,2024-2025,1993.0,34,34,3060,0,1,3,0,6,89,13
felix lemarechal,Strasbourg,Ligue-1,2024-2025,2003.0,27,20,1779,4,3,2,0,35,58,90
donovan leon,Auxerre,Ligue-1,2024-2025,1992.0,32,32,2880,0,2,4,0,0,1,0
esteban lepaul,Angers,Ligue-1,2024-2025,2000.0,28,18,1629,9,0,2,0,26,20,68
johann lepenant,Nantes,Ligue-1,2024-2025,2002.0,29,23,2048,2,1,3,0,25,89,62
louis leroux,Nantes,Ligue-1,2024-2025,2006.0,16,8,816,2,1,1,0,11,31,14
pol lirola,Marseille,Ligue-1,2024-2025,1997.0,19,5,680,1,2,1,1,12,21,40
gautier lloris,Le Havre,Ligue-1,2024-2025,1995.0,31,31,2768,2,1,5,0,13,99,7
bradley locko,Brest,Ligue-1,2024-2025,2002.0,2,1,97,0,0,1,0,1,2,2
elysee logbo,Le Havre,Ligue-1,2024-2025,2004.0,1,0,27,0,0,0,0,0,0,2
anthony lopes,Nantes,Ligue-1,2024-2025,1990.0,18,18,1563,0,0,2,0,0,0,0
jordan lotomba,Nice,Ligue-1,2024-2025,1998.0,2,0,35,0,0,0,0,4,3,2
tom louchet,Nice,Ligue-1,2024-2025,2003.0,22,7,775,1,0,1,0,19,36,37
milos lukovic,Strasbourg,Ligue-1,2024-2025,2005.0,2,0,12,0,0,0,0,0,0,0
othmane maamma,Montpellier,Ligue-1,2024-2025,2005.0,12,2,361,1,1,1,0,8,2,24
deiver machado,Lens,Ligue-1,2024-2025,1993.0,27,20,1805,1,4,7,2,42,45,80
lanroy machine,Angers,Ligue-1,2024-2025,2005.0,2,0,8,0,0,0,0,0,0,1
yvann macon,Saint-Étienne,Ligue-1,2024-2025,1998.0,12,10,790,0,0,4,0,25,46,40
eros maddy,Auxerre,Ligue-1,2024-2025,2001.0,2,0,15,0,0,1,0,1,1,4
soungoutou magassa,Monaco,Ligue-1,2024-2025,2003.0,21,12,1025,0,1,5,1,6,63,11
hugo magnetti,Brest,Ligue-1,2024-2025,1998.0,32,27,2323,1,0,5,0,21,80,20
frank magri,Toulouse,Ligue-1,2024-2025,1999.0,31,17,1516,5,1,5,1,17,25,80
ainsley maitlandniles,Lyon,Ligue-1,2024-2025,1997.0,32,20,1985,1,4,1,0,33,102,110
radosaw majecki,Monaco,Ligue-1,2024-2025,1999.0,15,15,1350,0,0,1,0,0,1,0
hamidou makalou,Brest,Ligue-1,2024-2025,2006.0,4,0,32,0,0,0,0,1,2,0
nikola maksimovic,Montpellier,Ligue-1,2024-2025,1991.0,7,7,581,0,0,2,0,1,11,0
aaron malouda,Lille,Ligue-1,2024-2025,2005.0,1,0,2,0,0,0,0,0,0,0
hianga mananga mbock,Brest,Ligue-1,2024-2025,1999.0,1,0,21,0,0,0,0,0,0,0
steve mandanda,Rennes,Ligue-1,2024-2025,1985.0,18,17,1486,0,0,0,0,0,0,1
aissa mandi,Lille,Ligue-1,2024-2025,1991.0,24,20,1733,0,0,3,0,12,82,21
orel mangala,Lyon,Ligue-1,2024-2025,1998.0,1,1,67,0,0,0,0,1,7,3
sekou mara,Strasbourg,Ligue-1,2024-2025,2002.0,25,7,768,1,1,2,0,9,11,47
marquinhos,Paris S-G,Ligue-1,2024-2025,1994.0,22,19,1725,2,0,3,0,29,151,4
ange martial tia,Reims,Ligue-1,2024-2025,2006.0,6,2,171,0,0,0,0,2,8,9
jonas martin,Brest,Ligue-1,2024-2025,1990.0,17,5,496,1,0,2,0,8,21,9
hannoah massengo,Auxerre,Ligue-1,2024-2025,2001.0,17,11,1046,0,0,5,0,13,28,13
clinton mata,Lyon,Ligue-1,2024-2025,1992.0,29,27,2370,0,4,6,0,20,88,23
eliot matazo,Monaco,Ligue-1,2024-2025,2002.0,3,1,68,0,0,0,0,0,7,3
nemanja matic,Lyon,Ligue-1,2024-2025,1988.0,29,25,2010,0,1,1,0,35,150,15
rudy matondo,Auxerre,Ligue-1,2024-2025,2008.0,5,0,66,0,0,1,0,1,2,1
azor matusiwa,Rennes,Ligue-1,2024-2025,1998.0,29,23,2078,1,3,3,0,19,134,26
neal maupay,Marseille,Ligue-1,2024-2025,1996.0,22,13,1042,4,4,3,1,12,37,81
christian mawissa,Monaco,Ligue-1,2024-2025,2005.0,22,17,1501,0,0,3,0,13,44,10
senny mayulu,Paris S-G,Ligue-1,2024-2025,2006.0,20,8,808,2,2,1,0,29,46,56
ethan mbappe,Lille,Ligue-1,2024-2025,2006.0,10,1,222,0,0,3,0,6,8,32
ibrahim mbaye,Paris S-G,Ligue-1,2024-2025,2008.0,9,4,340,1,1,0,0,15,9,54
mark mckenzie,Toulouse,Ligue-1,2024-2025,1999.0,30,29,2496,1,1,1,1,10,97,5
facundo medina,Lens,Ligue-1,2024-2025,1999.0,29,29,2543,0,1,15,1,46,174,42
henrik meister,Rennes,Ligue-1,2024-2025,2003.0,4,0,63,1,0,0,0,2,1,4
bamo meite,Montpellier,Ligue-1,2024-2025,2001.0,7,6,424,0,0,2,1,1,7,1
bamo meite,Marseille,Ligue-1,2024-2025,2001.0,3,0,26,0,0,0,0,0,0,0
mohamed meite,Rennes,Ligue-1,2024-2025,2007.0,12,5,544,2,0,0,0,8,6,37
farid el melali,Angers,Ligue-1,2024-2025,1997.0,32,22,1893,2,3,1,0,62,43,113
nuno mendes,Paris S-G,Ligue-1,2024-2025,2002.0,24,19,1676,1,3,3,0,58,127,108
antoine mendy,Nice,Ligue-1,2024-2025,2004.0,18,8,825,0,0,2,0,12,35,15
nampalys mendy,Lens,Ligue-1,2024-2025,1992.0,10,7,588,0,1,2,0,2,28,3
gideon mensah,Auxerre,Ligue-1,2024-2025,1998.0,29,26,2280,0,1,2,0,52,93,101
quentin merlin,Marseille,Ligue-1,2024-2025,2002.0,27,21,1589,1,3,1,0,40,86,169
rafik messali,Toulouse,Ligue-1,2024-2025,2003.0,13,5,456,0,1,0,0,13,21,29
thomas meunier,Lille,Ligue-1,2024-2025,1991.0,30,21,1928,2,0,5,0,64,136,148
lucas michal,Monaco,Ligue-1,2024-2025,2005.0,8,0,117,0,0,0,0,4,4,11
georges mikautadze,Lyon,Ligue-1,2024-2025,2000.0,34,13,1449,11,6,2,0,37,54,140
igor miladinovic,Saint-Étienne,Ligue-1,2024-2025,2003.0,3,0,26,0,0,0,0,0,1,1
takumi minamino,Monaco,Ligue-1,2024-2025,1995.0,31,27,2231,6,3,4,0,51,114,193
lucas mincarelli,Montpellier,Ligue-1,2024-2025,2004.0,10,8,715,1,0,0,0,15,25,16
terem moffi,Nice,Ligue-1,2024-2025,1999.0,5,0,58,1,0,0,0,1,1,4
mostafa mohamed,Nantes,Ligue-1,2024-2025,1997.0,30,11,1252,5,0,3,0,11,20,50
florent mollet,Nantes,Ligue-1,2024-2025,1991.0,9,3,242,0,0,1,0,3,9,12
diego moreira,Strasbourg,Ligue-1,2024-2025,2004.0,32,29,2568,2,7,4,1,99,87,245
gabriel moscardo,Reims,Ligue-1,2024-2025,2005.0,6,0,84,0,0,1,0,1,3,3
yael mouanga,Montpellier,Ligue-1,2024-2025,2005.0,14,10,946,0,0,3,0,4,22,2
aimen moueffek,Saint-Étienne,Ligue-1,2024-2025,2001.0,22,13,1039,0,1,2,0,20,43,31
youssoufa moukoko,Nice,Ligue-1,2024-2025,2004.0,11,2,204,2,1,0,0,2,6,12
louis mouton,Saint-Étienne,Ligue-1,2024-2025,2002.0,24,12,1045,0,1,2,0,18,54,51
ngalayel mukau,Lille,Ligue-1,2024-2025,2004.0,22,14,1190,0,1,4,0,19,57,43
marshall munetsi,Reims,Ligue-1,2024-2025,1996.0,19,19,1692,4,2,5,0,8,26,48
almoatasem al musrati,Monaco,Ligue-1,2024-2025,1996.0,10,3,386,1,1,0,0,2,41,5
junior mwanga,Le Havre,Ligue-1,2024-2025,2003.0,11,11,952,1,2,1,1,15,42,15
junior mwanga,Strasbourg,Ligue-1,2024-2025,2003.0,8,2,296,0,0,0,0,2,10,2
loic ngatta,Auxerre,Ligue-1,2024-2025,2003.0,2,0,13,0,0,1,0,2,1,0
djylian nguessan,Saint-Étienne,Ligue-1,2024-2025,2008.0,8,3,181,0,0,0,0,1,9,16
mickael nade,Saint-Étienne,Ligue-1,2024-2025,1999.0,26,25,2306,1,2,1,0,17,72,2
bilal nadir,Marseille,Ligue-1,2024-2025,2003.0,15,5,383,1,0,2,0,18,18,25
mahamadou nagida,Rennes,Ligue-1,2024-2025,2005.0,12,4,430,2,0,1,0,22,15,55
keito nakamura,Reims,Ligue-1,2024-2025,2000.0,32,31,2649,11,2,5,0,90,82,197
sebastian nanasi,Strasbourg,Ligue-1,2024-2025,2002.0,31,26,2107,6,4,1,0,53,126,127
yael nandjou,Nice,Ligue-1,2024-2025,2005.0,3,2,154,0,0,0,0,2,3,9
youssouf ndayishimiye,Nice,Ligue-1,2024-2025,1998.0,23,22,1932,3,0,5,0,17,86,9
junior ndiaye,Montpellier,Ligue-1,2024-2025,2005.0,15,4,441,0,0,0,0,5,7,26
rassoul ndiaye,Le Havre,Ligue-1,2024-2025,2001.0,27,11,1061,1,0,2,0,6,46,30
wilfried ndollo,Montpellier,Ligue-1,2024-2025,2005.0,8,3,401,0,0,0,0,5,7,18
tanguy ndombele,Nice,Ligue-1,2024-2025,1996.0,18,12,1131,1,2,2,0,22,61,36
loic nego,Le Havre,Ligue-1,2024-2025,1991.0,31,28,2459,0,0,4,0,64,102,123
joao neves,Paris S-G,Ligue-1,2024-2025,2004.0,29,22,1844,3,8,1,0,35,144,80
mikayil ngor faye,Rennes,Ligue-1,2024-2025,2004.0,11,7,688,0,0,1,1,12,35,4
steve ngoura,Le Havre,Ligue-1,2024-2025,2005.0,8,2,289,0,0,0,0,3,8,19
bernard nguene,Nice,Ligue-1,2024-2025,2006.0,1,0,13,0,0,0,0,0,0,1
moussa niakhate,Lyon,Ligue-1,2024-2025,1996.0,31,30,2726,0,0,2,0,34,111,5
abdoulaye niakhate ndiaye,Brest,Ligue-1,2024-2025,2002.0,22,19,1707,1,0,4,1,5,39,4
ibrahima niane,Angers,Ligue-1,2024-2025,1999.0,24,8,943,3,1,0,0,19,9,50
rasmus nicolaisen,Toulouse,Ligue-1,2024-2025,1997.0,7,7,623,0,1,0,0,3,27,2
arnaud nordin,Montpellier,Ligue-1,2024-2025,1998.0,16,14,1166,4,1,2,0,51,23,111
plamedi nsingi,Nantes,Ligue-1,2024-2025,2000.0,1,0,16,0,0,0,0,0,0,0
ernest nuamah,Lyon,Ligue-1,2024-2025,2003.0,23,13,1052,3,1,2,0,44,33,131
rabby nzingoula,Montpellier,Ligue-1,2024-2025,2005.0,27,20,1689,1,0,11,0,25,40,38
mbala nzola,Lens,Ligue-1,2024-2025,1996.0,21,16,1460,6,1,3,1,26,22,118
marwann nzuzi,Saint-Étienne,Ligue-1,2024-2025,2004.0,2,2,125,0,0,2,0,2,2,5
hamzat ojediran,Lens,Ligue-1,2024-2025,2003.0,17,1,416,1,0,5,0,4,22,2
joseph okumu,Reims,Ligue-1,2024-2025,1997.0,22,20,1695,1,0,5,1,18,116,1
