Player,Squad,Liga,Season,Sh,SoT,G/Sh,xG,npxG,npxG/Sh,G-xG
mamadou diakhon,Reims,Ligue-1,2024-2025,18,8,0.11,1.0,1.0,0.06,1.0
bafode diakite,Lille,Ligue-1,2024-2025,16,7,0.25,2.3,2.3,0.15,1.7
oumar diakite,Reims,Ligue-1,2024-2025,26,9,0.15,5.5,4.7,0.18,-1.5
habib diarra,Strasbourg,Ligue-1,2024-2025,25,10,0.08,3.3,1.8,0.07,0.7
krepin diatta,Monaco,Ligue-1,2024-2025,2,1,0.0,0.2,0.2,0.08,-0.2
kandet diawara,Le Havre,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
mahamadou diawara,Le Havre,Ligue-1,2024-2025,7,1,0.0,0.4,0.4,0.06,-0.4
mahamadou diawara,Lyon,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
bamba dieng,Angers,Ligue-1,2024-2025,13,6,0.15,3.1,2.3,0.18,-0.1
kembo diliwidi,Lens,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
sinaly diomande,Auxerre,Ligue-1,2024-2025,9,4,0.33,1.1,1.1,0.13,1.9
lois diony,Angers,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
serigne diop,Brest,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
sofiane diop,Nice,Ligue-1,2024-2025,22,11,0.27,6.0,6.0,0.27,0.0
andy diouf,Lens,Ligue-1,2024-2025,40,5,0.03,2.9,2.9,0.07,-1.9
yehvann diouf,Reims,Ligue-1,2024-2025,1,1,0.0,0.1,0.1,0.06,-0.1
assane diousse,Auxerre,Ligue-1,2024-2025,3,2,0.0,0.1,0.1,0.02,-0.1
alex dominguez,Toulouse,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
gianluigi donnarumma,Paris S-G,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
sekou doucoure,Nantes,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
desire doue,Paris S-G,Ligue-1,2024-2025,55,20,0.11,5.1,5.1,0.09,0.9
guela doue,Strasbourg,Ligue-1,2024-2025,18,6,0.06,0.8,0.8,0.05,0.2
douglas,Nantes,Ligue-1,2024-2025,36,14,0.11,3.4,3.4,0.1,0.6
ismael doukoure,Strasbourg,Ligue-1,2024-2025,3,1,0.33,0.6,0.6,0.19,0.4
kamory doumbia,Brest,Ligue-1,2024-2025,22,10,0.14,2.7,2.7,0.13,0.3
amidou doumbouya,Nice,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
jeankevin duverne,Nantes,Ligue-1,2024-2025,4,0,0.0,0.3,0.3,0.07,-0.3
stefan dzodic,Montpellier,Ligue-1,2024-2025,3,0,0.0,0.1,0.1,0.03,-0.1
aron dnnum,Toulouse,Ligue-1,2024-2025,31,5,0.06,2.1,2.1,0.07,-0.1
noah edjouma,Toulouse,Ligue-1,2024-2025,5,3,0.4,1.3,1.3,0.26,0.7
jacques ekomie,Angers,Ligue-1,2024-2025,1,0,0.0,0.0,0.0,0.02,0.0
pierre ekwah elimby,Saint-Étienne,Ligue-1,2024-2025,25,6,0.04,0.7,0.7,0.03,0.3
meschak elia,Nantes,Ligue-1,2024-2025,5,1,0.2,1.1,1.1,0.22,-0.1
breel embolo,Monaco,Ligue-1,2024-2025,51,18,0.12,10.8,10.8,0.21,-4.8
emanuel emegha,Strasbourg,Ligue-1,2024-2025,61,35,0.23,17.0,17.0,0.28,-3.0
romain faivre,Brest,Ligue-1,2024-2025,18,9,0.11,2.6,1.8,0.11,0.4
khalil fayad,Montpellier,Ligue-1,2024-2025,17,3,0.0,1.3,1.3,0.07,-1.3
luiz felipe,Marseille,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
zinedine ferhat,Angers,Ligue-1,2024-2025,12,5,0.17,1.4,1.4,0.11,0.6
edimilson fernandes,Brest,Ligue-1,2024-2025,10,2,0.0,0.4,0.4,0.04,-0.4
matias fernandezpardo,Lille,Ligue-1,2024-2025,23,12,0.17,2.9,2.9,0.12,1.1
jordan ferri,Montpellier,Ligue-1,2024-2025,14,3,0.0,0.4,0.4,0.03,-0.4
karol fila,Strasbourg,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
malick fofana,Lyon,Ligue-1,2024-2025,31,15,0.16,3.8,3.8,0.12,1.2
rayan fofana,Lens,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
seko fofana,Rennes,Ligue-1,2024-2025,24,6,0.04,1.8,1.8,0.07,-0.8
yahia fofana,Angers,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
lamine fomba,Saint-Étienne,Ligue-1,2024-2025,1,0,0.0,0.0,0.0,0.02,0.0
przemysaw frankowski,Lens,Ligue-1,2024-2025,14,5,0.14,2.3,0.7,0.05,1.7
angelo fulgini,Lens,Ligue-1,2024-2025,26,9,0.04,2.4,2.4,0.09,-1.4
kyogo furuhashi,Rennes,Ligue-1,2024-2025,1,0,0.0,0.1,0.1,0.13,-0.1
gauthier gallon,Rennes,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
ignatius ganago,Nantes,Ligue-1,2024-2025,7,0,0.0,0.4,0.4,0.06,-0.4
ulisses garcia,Marseille,Ligue-1,2024-2025,8,2,0.25,1.5,1.5,0.19,0.5
jeanphilippe gbamin,Nantes,Ligue-1,2024-2025,2,0,0.0,0.5,0.5,0.26,-0.5
mory gbane,Reims,Ligue-1,2024-2025,4,2,0.0,0.2,0.2,0.04,-0.2
yann gboho,Toulouse,Ligue-1,2024-2025,50,26,0.1,5.4,5.4,0.11,-0.4
denis genreau,Toulouse,Ligue-1,2024-2025,6,0,0.0,0.3,0.3,0.05,-0.3
aleksandr golovin,Monaco,Ligue-1,2024-2025,24,9,0.13,2.3,2.3,0.1,0.7
andre gomes,Lille,Ligue-1,2024-2025,11,3,0.0,0.5,0.5,0.05,-0.5
angel gomes,Lille,Ligue-1,2024-2025,8,2,0.13,1.7,0.9,0.11,-0.7
carlos gomez,Rennes,Ligue-1,2024-2025,9,5,0.33,1.3,1.3,0.15,1.7
mathieu gorgelin,Le Havre,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
amine gouiri,Marseille,Ligue-1,2024-2025,51,24,0.2,8.4,8.4,0.17,1.6
amine gouiri,Rennes,Ligue-1,2024-2025,31,16,0.1,3.5,3.5,0.11,-0.5
jonathan gradit,Lens,Ligue-1,2024-2025,16,4,0.0,0.8,0.8,0.05,-0.8
samuel grandsir,Le Havre,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
mason greenwood,Marseille,Ligue-1,2024-2025,111,45,0.13,16.3,9.1,0.08,4.7
albert grnbaek,Rennes,Ligue-1,2024-2025,22,9,0.09,1.5,1.5,0.07,0.5
gabriel gudmundsson,Lille,Ligue-1,2024-2025,18,5,0.11,0.7,0.7,0.04,1.3
axel gueguin,Montpellier,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
evann guessand,Nice,Ligue-1,2024-2025,63,27,0.19,9.2,9.2,0.15,2.8
bahereba guirassy,Nantes,Ligue-1,2024-2025,7,4,0.29,0.7,0.7,0.1,1.3
massadio haidara,Brest,Ligue-1,2024-2025,10,1,0.0,0.3,0.3,0.03,-0.3
achraf hakimi,Paris S-G,Ligue-1,2024-2025,32,12,0.13,2.9,2.9,0.09,1.1
florent hanin,Angers,Ligue-1,2024-2025,11,1,0.09,0.9,0.9,0.09,0.1
amine harit,Marseille,Ligue-1,2024-2025,8,5,0.25,0.8,0.8,0.1,1.2
hans hateboer,Rennes,Ligue-1,2024-2025,8,0,0.0,0.4,0.4,0.05,-0.4
kjetil haug,Toulouse,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
luis henrique,Marseille,Ligue-1,2024-2025,30,14,0.23,4.2,4.2,0.14,2.8
lucas hernandez,Paris S-G,Ligue-1,2024-2025,3,0,0.0,0.0,0.0,0.01,0.0
kijana hoever,Auxerre,Ligue-1,2024-2025,10,5,0.1,0.5,0.5,0.05,0.5
cedric hountondji,Angers,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
ilyes housni,Le Havre,Ligue-1,2024-2025,5,0,0.0,0.2,0.2,0.05,-0.2
pierre hjbjerg,Marseille,Ligue-1,2024-2025,33,8,0.06,3.3,3.3,0.1,-1.3
hafiz ibrahim,Reims,Ligue-1,2024-2025,7,0,0.0,0.5,0.5,0.07,-0.5
george ilenikhena,Monaco,Ligue-1,2024-2025,21,9,0.14,5.1,5.1,0.24,-2.1
rares ilie,Nice,Ligue-1,2024-2025,1,0,0.0,0.0,0.0,0.04,0.0
ismaily,Lille,Ligue-1,2024-2025,10,4,0.0,0.7,0.7,0.07,-0.7
yanis issoufou,Montpellier,Ligue-1,2024-2025,2,0,0.0,0.1,0.1,0.03,-0.1
junya ito,Reims,Ligue-1,2024-2025,31,11,0.13,4.6,4.6,0.15,-0.6
jeremy jacquet,Rennes,Ligue-1,2024-2025,8,3,0.0,0.8,0.8,0.1,-0.8
ismail jakobs,Monaco,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
jordan james,Rennes,Ligue-1,2024-2025,17,3,0.0,0.9,0.9,0.05,-0.9
malcolm jeng,Reims,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
john joe,Reims,Ligue-1,2024-2025,8,1,0.0,0.2,0.2,0.02,-0.2
karljohan johnsson,Strasbourg,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
paul joly,Auxerre,Ligue-1,2024-2025,10,5,0.0,0.6,0.6,0.06,-0.6
jota,Rennes,Ligue-1,2024-2025,4,2,0.25,1.3,1.3,0.33,-0.3
antoine joujou,Le Havre,Ligue-1,2024-2025,11,2,0.0,0.6,0.6,0.06,-0.6
jubal,Auxerre,Ligue-1,2024-2025,26,7,0.12,5.2,2.0,0.08,0.8
hamed junior traore,Auxerre,Ligue-1,2024-2025,68,27,0.15,7.9,7.9,0.12,2.1
yaya kader fofana,Reims,Ligue-1,2024-2025,13,4,0.08,0.6,0.6,0.05,0.4
tino kadewere,Nantes,Ligue-1,2024-2025,8,6,0.13,1.7,1.7,0.21,-0.7
arnaud kalimuendo,Rennes,Ligue-1,2024-2025,68,29,0.18,14.9,8.9,0.13,2.1
justinnoel kalumba,Angers,Ligue-1,2024-2025,1,0,0.0,0.0,0.0,0.02,0.0
warren kamanzi,Toulouse,Ligue-1,2024-2025,7,2,0.14,1.3,1.3,0.18,-0.3
glen kamara,Rennes,Ligue-1,2024-2025,1,0,0.0,0.2,0.2,0.17,-0.2
noham kamara,Paris S-G,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
nordine kandil,Strasbourg,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
lee kangin,Paris S-G,Ligue-1,2024-2025,41,14,0.15,3.5,3.5,0.09,2.5
yassine kechta,Le Havre,Ligue-1,2024-2025,29,9,0.07,2.5,2.5,0.09,-0.5
thilo kehrer,Monaco,Ligue-1,2024-2025,12,8,0.33,1.5,1.5,0.12,2.5
reda khadra,Reims,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
wahbi khazri,Montpellier,Ligue-1,2024-2025,36,6,0.03,2.3,2.3,0.06,-1.3
abdukodir khusanov,Lens,Ligue-1,2024-2025,6,4,0.0,0.2,0.2,0.04,-0.2
presnel kimpembe,Paris S-G,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
joshua king,Toulouse,Ligue-1,2024-2025,50,20,0.12,6.6,6.6,0.13,-0.6
cedric kipre,Reims,Ligue-1,2024-2025,9,1,0.0,0.6,0.6,0.07,-0.6
herve koffi,Lens,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
philipp kohn,Monaco,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
koka,Le Havre,Ligue-1,2024-2025,20,8,0.1,4.9,4.2,0.21,-1.9
randal kolo muani,Paris S-G,Ligue-1,2024-2025,15,6,0.07,4.7,3.9,0.26,-2.7
geoffrey kondogbia,Marseille,Ligue-1,2024-2025,8,1,0.0,0.5,0.5,0.06,-0.5
abdoul kone,Reims,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
amadou kone,Reims,Ligue-1,2024-2025,14,4,0.0,0.5,0.5,0.04,-0.5
ismael kone,Marseille,Ligue-1,2024-2025,4,0,0.0,0.3,0.3,0.07,-0.3
ismael kone,Rennes,Ligue-1,2024-2025,6,3,0.33,0.2,0.2,0.03,1.8
emmanuel koum mbondo,Marseille,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
boubakar kouyate,Montpellier,Ligue-1,2024-2025,8,0,0.0,0.5,0.5,0.07,-0.5
goduine koyalipou,Lens,Ligue-1,2024-2025,42,14,0.1,4.8,4.8,0.12,-0.8
sael kumbedi,Lyon,Ligue-1,2024-2025,4,2,0.0,0.3,0.3,0.08,-0.3
daler kuzyaev,Le Havre,Ligue-1,2024-2025,4,3,0.25,0.2,0.2,0.05,0.8
khvicha kvaratskhelia,Paris S-G,Ligue-1,2024-2025,34,15,0.12,3.3,3.3,0.1,0.7
remy labeau lascary,Lens,Ligue-1,2024-2025,14,5,0.14,2.5,2.5,0.18,-0.5
gaetan laborde,Nice,Ligue-1,2024-2025,70,20,0.1,11.7,8.6,0.12,-0.7
alexandre lacazette,Lyon,Ligue-1,2024-2025,53,31,0.19,16.3,11.7,0.22,-1.3
younes lachaab,Lille,Ligue-1,2024-2025,1,0,0.0,0.1,0.1,0.09,-0.1
alban lafont,Nantes,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
kenny lala,Brest,Ligue-1,2024-2025,9,4,0.0,3.0,0.6,0.07,0.0
mohamed lamine bayo,Lille,Ligue-1,2024-2025,10,4,0.2,2.2,2.2,0.22,-0.2
gautier larsonneur,Saint-Étienne,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
julien le cardinal,Brest,Ligue-1,2024-2025,10,3,0.0,0.4,0.4,0.04,-0.4
jeremy le douaron,Brest,Ligue-1,2024-2025,2,1,0.0,0.2,0.2,0.08,-0.2
benjamin lecomte,Montpellier,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
pierre leesmelou,Brest,Ligue-1,2024-2025,22,8,0.09,1.3,1.3,0.06,0.7
jordan lefort,Angers,Ligue-1,2024-2025,9,1,0.0,0.6,0.6,0.06,-0.6
felix lemarechal,Strasbourg,Ligue-1,2024-2025,25,9,0.16,3.5,3.5,0.14,0.5
donovan leon,Auxerre,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
esteban lepaul,Angers,Ligue-1,2024-2025,41,17,0.22,5.1,5.1,0.13,3.9
johann lepenant,Nantes,Ligue-1,2024-2025,20,5,0.1,1.4,1.4,0.07,0.6
louis leroux,Nantes,Ligue-1,2024-2025,9,5,0.22,1.5,1.5,0.17,0.5
pol lirola,Marseille,Ligue-1,2024-2025,6,1,0.17,0.6,0.6,0.1,0.4
gautier lloris,Le Havre,Ligue-1,2024-2025,11,2,0.18,1.2,1.2,0.11,0.8
bradley locko,Brest,Ligue-1,2024-2025,1,0,0.0,0.0,0.0,0.03,0.0
elysee logbo,Le Havre,Ligue-1,2024-2025,1,0,0.0,0.2,0.2,0.18,-0.2
anthony lopes,Nantes,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
jordan lotomba,Nice,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
tom louchet,Nice,Ligue-1,2024-2025,12,4,0.08,0.8,0.8,0.07,0.2
milos lukovic,Strasbourg,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
othmane maamma,Montpellier,Ligue-1,2024-2025,10,3,0.1,0.7,0.7,0.1,0.3
deiver machado,Lens,Ligue-1,2024-2025,23,5,0.04,2.3,2.3,0.1,-1.3
lanroy machine,Angers,Ligue-1,2024-2025,1,0,0.0,0.1,0.1,0.06,-0.1
yvann macon,Saint-Étienne,Ligue-1,2024-2025,10,2,0.0,0.3,0.3,0.03,-0.3
eros maddy,Auxerre,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
soungoutou magassa,Monaco,Ligue-1,2024-2025,8,3,0.0,0.5,0.5,0.06,-0.5
hugo magnetti,Brest,Ligue-1,2024-2025,19,6,0.05,0.8,0.8,0.04,0.2
frank magri,Toulouse,Ligue-1,2024-2025,44,18,0.11,6.0,6.0,0.14,-1.0
ainsley maitlandniles,Lyon,Ligue-1,2024-2025,22,7,0.05,2.9,2.9,0.13,-1.9
radosaw majecki,Monaco,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
hamidou makalou,Brest,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
nikola maksimovic,Montpellier,Ligue-1,2024-2025,1,0,0.0,0.0,0.0,0.02,0.0
aaron malouda,Lille,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
hianga mananga mbock,Brest,Ligue-1,2024-2025,1,1,0.0,0.0,0.0,0.02,0.0
steve mandanda,Rennes,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
aissa mandi,Lille,Ligue-1,2024-2025,6,2,0.0,0.3,0.3,0.06,-0.3
orel mangala,Lyon,Ligue-1,2024-2025,1,0,0.0,0.1,0.1,0.05,-0.1
sekou mara,Strasbourg,Ligue-1,2024-2025,19,5,0.05,2.0,2.0,0.11,-1.0
marquinhos,Paris S-G,Ligue-1,2024-2025,8,3,0.25,1.1,1.1,0.14,0.9
ange martial tia,Reims,Ligue-1,2024-2025,4,2,0.0,1.3,1.3,0.32,-1.3
jonas martin,Brest,Ligue-1,2024-2025,3,1,0.33,0.4,0.4,0.14,0.6
hannoah massengo,Auxerre,Ligue-1,2024-2025,6,3,0.0,0.4,0.4,0.07,-0.4
clinton mata,Lyon,Ligue-1,2024-2025,5,0,0.0,0.2,0.2,0.05,-0.2
eliot matazo,Monaco,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
nemanja matic,Lyon,Ligue-1,2024-2025,2,1,0.0,0.1,0.1,0.03,-0.1
rudy matondo,Auxerre,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
azor matusiwa,Rennes,Ligue-1,2024-2025,11,2,0.09,1.2,1.2,0.11,-0.2
neal maupay,Marseille,Ligue-1,2024-2025,19,10,0.21,4.1,4.1,0.22,-0.1
christian mawissa,Monaco,Ligue-1,2024-2025,1,1,0.0,0.1,0.1,0.07,-0.1
senny mayulu,Paris S-G,Ligue-1,2024-2025,25,8,0.08,2.9,2.9,0.12,-0.9
ethan mbappe,Lille,Ligue-1,2024-2025,11,4,0.0,1.1,1.1,0.1,-1.1
ibrahim mbaye,Paris S-G,Ligue-1,2024-2025,12,7,0.08,1.8,1.8,0.15,-0.8
mark mckenzie,Toulouse,Ligue-1,2024-2025,8,2,0.13,1.4,1.4,0.17,-0.4
facundo medina,Lens,Ligue-1,2024-2025,27,3,0.0,1.8,1.8,0.07,-1.8
henrik meister,Rennes,Ligue-1,2024-2025,2,1,0.5,0.1,0.1,0.03,0.9
bamo meite,Montpellier,Ligue-1,2024-2025,1,0,0.0,0.0,0.0,0.02,0.0
bamo meite,Marseille,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
mohamed meite,Rennes,Ligue-1,2024-2025,15,5,0.13,2.5,2.5,0.16,-0.5
farid el melali,Angers,Ligue-1,2024-2025,46,14,0.04,3.6,3.6,0.08,-1.6
nuno mendes,Paris S-G,Ligue-1,2024-2025,21,9,0.05,2.2,2.2,0.1,-1.2
antoine mendy,Nice,Ligue-1,2024-2025,9,1,0.0,0.6,0.6,0.07,-0.6
nampalys mendy,Lens,Ligue-1,2024-2025,3,0,0.0,0.2,0.2,0.07,-0.2
gideon mensah,Auxerre,Ligue-1,2024-2025,4,1,0.0,0.2,0.2,0.04,-0.2
quentin merlin,Marseille,Ligue-1,2024-2025,26,9,0.04,2.1,2.1,0.08,-1.1
rafik messali,Toulouse,Ligue-1,2024-2025,4,0,0.0,0.3,0.3,0.07,-0.3
thomas meunier,Lille,Ligue-1,2024-2025,28,11,0.07,1.9,1.9,0.07,0.1
lucas michal,Monaco,Ligue-1,2024-2025,3,1,0.0,0.2,0.2,0.08,-0.2
georges mikautadze,Lyon,Ligue-1,2024-2025,52,22,0.15,10.3,7.0,0.14,0.7
igor miladinovic,Saint-Étienne,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
takumi minamino,Monaco,Ligue-1,2024-2025,57,20,0.11,8.9,8.9,0.16,-2.9
lucas mincarelli,Montpellier,Ligue-1,2024-2025,7,2,0.14,0.6,0.6,0.09,0.4
terem moffi,Nice,Ligue-1,2024-2025,6,4,0.17,2.3,2.3,0.46,-1.3
mostafa mohamed,Nantes,Ligue-1,2024-2025,43,16,0.12,5.5,5.5,0.13,-0.5
florent mollet,Nantes,Ligue-1,2024-2025,6,2,0.0,0.3,0.3,0.05,-0.3
diego moreira,Strasbourg,Ligue-1,2024-2025,25,8,0.08,2.0,2.0,0.08,0.0
gabriel moscardo,Reims,Ligue-1,2024-2025,2,0,0.0,0.2,0.2,0.1,-0.2
yael mouanga,Montpellier,Ligue-1,2024-2025,1,0,0.0,0.1,0.1,0.1,-0.1
aimen moueffek,Saint-Étienne,Ligue-1,2024-2025,10,2,0.0,1.1,1.1,0.11,-1.1
youssoufa moukoko,Nice,Ligue-1,2024-2025,6,2,0.33,2.2,2.2,0.37,-0.2
louis mouton,Saint-Étienne,Ligue-1,2024-2025,19,3,0.0,1.3,1.3,0.07,-1.3
ngalayel mukau,Lille,Ligue-1,2024-2025,11,2,0.0,0.8,0.8,0.07,-0.8
marshall munetsi,Reims,Ligue-1,2024-2025,32,10,0.13,4.0,4.0,0.12,0.0
almoatasem al musrati,Monaco,Ligue-1,2024-2025,11,3,0.09,0.5,0.5,0.04,0.5
junior mwanga,Le Havre,Ligue-1,2024-2025,16,3,0.06,1.3,1.3,0.08,-0.3
junior mwanga,Strasbourg,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
loic ngatta,Auxerre,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
djylian nguessan,Saint-Étienne,Ligue-1,2024-2025,3,0,0.0,0.4,0.4,0.13,-0.4
mickael nade,Saint-Étienne,Ligue-1,2024-2025,5,2,0.2,0.7,0.7,0.14,0.3
bilal nadir,Marseille,Ligue-1,2024-2025,8,3,0.13,0.6,0.6,0.07,0.4
mahamadou nagida,Rennes,Ligue-1,2024-2025,6,3,0.33,1.5,1.5,0.25,0.5
keito nakamura,Reims,Ligue-1,2024-2025,84,32,0.13,9.1,9.1,0.11,1.9
sebastian nanasi,Strasbourg,Ligue-1,2024-2025,28,12,0.21,6.5,6.5,0.23,-0.5
yael nandjou,Nice,Ligue-1,2024-2025,1,0,0.0,0.2,0.2,0.22,-0.2
youssouf ndayishimiye,Nice,Ligue-1,2024-2025,11,4,0.27,0.9,0.9,0.08,2.1
junior ndiaye,Montpellier,Ligue-1,2024-2025,5,2,0.0,0.5,0.5,0.1,-0.5
rassoul ndiaye,Le Havre,Ligue-1,2024-2025,18,5,0.06,1.7,1.7,0.1,-0.7
wilfried ndollo,Montpellier,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
tanguy ndombele,Nice,Ligue-1,2024-2025,11,2,0.09,2.4,2.4,0.21,-1.4
loic nego,Le Havre,Ligue-1,2024-2025,11,2,0.0,0.8,0.8,0.07,-0.8
joao neves,Paris S-G,Ligue-1,2024-2025,28,11,0.11,3.0,3.0,0.11,0.0
mikayil ngor faye,Rennes,Ligue-1,2024-2025,6,3,0.0,0.4,0.4,0.06,-0.4
steve ngoura,Le Havre,Ligue-1,2024-2025,10,2,0.0,1.3,1.3,0.13,-1.3
bernard nguene,Nice,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
moussa niakhate,Lyon,Ligue-1,2024-2025,2,1,0.0,0.1,0.1,0.06,-0.1
abdoulaye niakhate ndiaye,Brest,Ligue-1,2024-2025,11,2,0.09,1.0,1.0,0.09,0.0
ibrahima niane,Angers,Ligue-1,2024-2025,29,10,0.07,5.7,4.9,0.17,-2.7
rasmus nicolaisen,Toulouse,Ligue-1,2024-2025,5,0,0.0,0.4,0.4,0.09,-0.4
arnaud nordin,Montpellier,Ligue-1,2024-2025,26,11,0.12,4.1,2.5,0.1,-0.1
plamedi nsingi,Nantes,Ligue-1,2024-2025,1,1,0.0,0.2,0.2,0.23,-0.2
ernest nuamah,Lyon,Ligue-1,2024-2025,28,13,0.11,2.2,2.2,0.08,0.8
rabby nzingoula,Montpellier,Ligue-1,2024-2025,19,6,0.05,1.0,1.0,0.06,0.0
mbala nzola,Lens,Ligue-1,2024-2025,47,18,0.13,8.6,8.6,0.19,-2.6
marwann nzuzi,Saint-Étienne,Ligue-1,2024-2025,2,1,0.0,0.0,0.0,0.02,0.0
hamzat ojediran,Lens,Ligue-1,2024-2025,10,3,0.1,0.6,0.6,0.06,0.4
joseph okumu,Reims,Ligue-1,2024-2025,12,2,0.08,1.0,1.0,0.08,0.0
kazeem olaigbe,Rennes,Ligue-1,2024-2025,6,2,0.0,0.3,0.3,0.05,-0.3
ben old,Saint-Étienne,Ligue-1,2024-2025,11,2,0.0,1.0,1.0,0.09,-1.0
warmed omari,Lyon,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
becir omeragic,Montpellier,Ligue-1,2024-2025,7,3,0.0,0.3,0.3,0.04,-0.3
andrew omobamidele,Strasbourg,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
ado onaiwu,Auxerre,Ligue-1,2024-2025,23,14,0.17,4.0,4.0,0.18,0.0
christopher operi,Le Havre,Ligue-1,2024-2025,7,1,0.0,0.3,0.3,0.04,-0.3
fredrik oppegard,Auxerre,Ligue-1,2024-2025,3,1,0.0,0.1,0.1,0.04,-0.1
victor orakpo,Nice,Ligue-1,2024-2025,2,0,0.0,0.3,0.3,0.16,-0.3
ike orazi,Reims,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
gift orban,Lyon,Ligue-1,2024-2025,4,3,0.5,1.2,1.2,0.3,0.8
gabriel osho,Auxerre,Ligue-1,2024-2025,7,3,0.14,1.0,1.0,0.14,0.0
jibril othman,Saint-Étienne,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
guimissongui ouattara,Strasbourg,Ligue-1,2024-2025,5,2,0.2,0.3,0.3,0.07,0.7
kassoum ouattara,Monaco,Ligue-1,2024-2025,2,1,0.0,0.2,0.2,0.08,-0.2
zinedine ould khaled,Angers,Ligue-1,2024-2025,1,1,0.0,0.0,0.0,0.03,0.0
beres owusu,Saint-Étienne,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
elisha owusu,Auxerre,Ligue-1,2024-2025,7,3,0.14,0.4,0.4,0.05,0.6
willian pacho,Paris S-G,Ligue-1,2024-2025,4,1,0.0,0.3,0.3,0.08,-0.3
nicolas pallois,Nantes,Ligue-1,2024-2025,3,1,0.0,0.4,0.4,0.14,-0.4
nicolas pays,Montpellier,Ligue-1,2024-2025,11,1,0.0,1.3,1.3,0.12,-1.3
kevin pedro,Saint-Étienne,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
jordan pefok,Reims,Ligue-1,2024-2025,11,2,0.09,0.9,0.9,0.08,0.1
theo pellenard,Auxerre,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
timothee pembele,Le Havre,Ligue-1,2024-2025,8,3,0.13,1.3,1.3,0.16,-0.3
faris pemi moumbagna,Marseille,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
oscar perea,Strasbourg,Ligue-1,2024-2025,1,0,0.0,0.0,0.0,0.01,0.0
mathias pereira lage,Brest,Ligue-1,2024-2025,36,15,0.06,3.3,3.3,0.09,-1.3
lucas perri,Lyon,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
