Player,Pos,Squad,Height,Value,Season,Competition
ange caumenan nguessan,Centre-Back,Torino,1.87,200000.0,2022-2023,serie-a
sebas wade,Centre-Back,Torino,1.9,10000.0,2022-2023,serie-a
ricardo rodriguez,Left-Back,Torino,1.82,3500000.0,2022-2023,serie-a
mergim vojvoda,Right-Back,Torino,1.87,4000000.0,2022-2023,serie-a
ola aina,Right-Back,Torino,1.84,3500000.0,2022-2023,serie-a
samuele ricci,Defensive Midfield,Torino,1.81,20000000.0,2022-2023,serie-a
sasa lukic,Defensive Midfield,Torino,1.82,12000000.0,2022-2023,serie-a
ivan ilic,Central Midfield,Torino,1.86,19000000.0,2022-2023,serie-a
emirhan ilkhan,Central Midfield,Torino,1.75,4000000.0,2022-2023,serie-a
karol linetty,Central Midfield,Torino,1.75,3500000.0,2022-2023,serie-a
ronaldo vieira,Central Midfield,Torino,1.78,2000000.0,2022-2023,serie-a
jacopo segre,Central Midfield,Torino,1.85,1700000.0,2022-2023,serie-a
gvidas gineitis,Central Midfield,Torino,1.91,900000.0,2022-2023,serie-a
michel ndary adopo,Central Midfield,Torino,1.87,500000.0,2022-2023,serie-a
matthew garbett,Central Midfield,Torino,1.88,300000.0,2022-2023,serie-a
aaron ciammaglichella,Central Midfield,Torino,1.8,,2022-2023,serie-a
brian bayeye,Right Midfield,Torino,1.82,500000.0,2022-2023,serie-a
ali dembele,Right Midfield,Torino,1.89,200000.0,2022-2023,serie-a
valentino lazaro,Left Midfield,Torino,1.81,5000000.0,2022-2023,serie-a
nikola vlasic,Attacking Midfield,Torino,1.79,17000000.0,2022-2023,serie-a
aleksei miranchuk,Attacking Midfield,Torino,1.82,12000000.0,2022-2023,serie-a
nemanja radonjic,Left Winger,Torino,1.82,4000000.0,2022-2023,serie-a
yann karamoh,Left Winger,Torino,1.84,3500000.0,2022-2023,serie-a
demba seck,Right Winger,Torino,1.9,2700000.0,2022-2023,serie-a
simo,Right Winger,Torino,1.74,300000.0,2022-2023,serie-a
antonio sanabria,Centre-Forward,Torino,1.8,10000000.0,2022-2023,serie-a
pietro pellegri,Centre-Forward,Torino,1.89,3500000.0,2022-2023,serie-a
luigi caccavo,Centre-Forward,Torino,1.92,125000.0,2022-2023,serie-a
marco silvestri,Goalkeeper,Udinese,1.91,5000000.0,2022-2023,serie-a
daniele padelli,Goalkeeper,Udinese,1.91,200000.0,2022-2023,serie-a
edoardo piana,Goalkeeper,Udinese,1.98,50000.0,2022-2023,serie-a
nehuen perez,Centre-Back,Udinese,1.86,10000000.0,2022-2023,serie-a
jaka bijol,Centre-Back,Udinese,1.9,10000000.0,2022-2023,serie-a
rodrigo becao,Centre-Back,Udinese,1.91,10000000.0,2022-2023,serie-a
enzo ebosse,Centre-Back,Udinese,1.85,4500000.0,2022-2023,serie-a
adam masina,Centre-Back,Udinese,1.91,2500000.0,2022-2023,serie-a
filip benkovic,Centre-Back,Udinese,1.94,2200000.0,2022-2023,serie-a
bram nuytinck,Centre-Back,Udinese,1.91,1000000.0,2022-2023,serie-a
james abankwah,Centre-Back,Udinese,1.88,300000.0,2022-2023,serie-a
axel guessand,Centre-Back,Udinese,1.92,250000.0,2022-2023,serie-a
nicolo cocetta,Centre-Back,Udinese,1.84,75000.0,2022-2023,serie-a
destiny udogie,Left-Back,Udinese,1.88,25000000.0,2022-2023,serie-a
leonardo buta,Left-Back,Udinese,1.82,1500000.0,2022-2023,serie-a
marvin zeegelaar,Left-Back,Udinese,1.86,400000.0,2022-2023,serie-a
festy ebosele,Right-Back,Udinese,1.8,3500000.0,2022-2023,serie-a
kingsley ehizibue,Right-Back,Udinese,1.89,2500000.0,2022-2023,serie-a
walace,Defensive Midfield,Udinese,1.88,7000000.0,2022-2023,serie-a
martin palumbo,Defensive Midfield,Udinese,1.83,700000.0,2022-2023,serie-a
mato jajalo,Defensive Midfield,Udinese,1.82,250000.0,2022-2023,serie-a
riccardo castagnaviz,Defensive Midfield,Udinese,,50000.0,2022-2023,serie-a
jeanvictor makengo,Central Midfield,Udinese,1.77,10000000.0,2022-2023,serie-a
sandi lovric,Central Midfield,Udinese,1.8,10000000.0,2022-2023,serie-a
roberto pereyra,Central Midfield,Udinese,1.82,6000000.0,2022-2023,serie-a
jean matteo bahoya,Central Midfield,Udinese,1.88,10000.0,2022-2023,serie-a
brandon soppy,Right Midfield,Udinese,1.8,9000000.0,2022-2023,serie-a
lazar samardzic,Attacking Midfield,Udinese,1.84,14000000.0,2022-2023,serie-a
simone pafundi,Attacking Midfield,Udinese,1.66,8000000.0,2022-2023,serie-a
tolgay arslan,Attacking Midfield,Udinese,1.8,1400000.0,2022-2023,serie-a
alberto centis,Attacking Midfield,Udinese,,75000.0,2022-2023,serie-a
diego,Right Winger,Udinese,1.86,,2022-2023,serie-a
florian thauvin,Second Striker,Udinese,1.81,3500000.0,2022-2023,serie-a
beto,Centre-Forward,Udinese,1.94,25000000.0,2022-2023,serie-a
gerard deulofeu,Centre-Forward,Udinese,1.77,10000000.0,2022-2023,serie-a
isaac success,Centre-Forward,Udinese,1.82,4000000.0,2022-2023,serie-a
vivaldo semedo,Centre-Forward,Udinese,1.92,500000.0,2022-2023,serie-a
ilija nestorovski,Centre-Forward,Udinese,1.82,400000.0,2022-2023,serie-a
ukasz skorupski,Goalkeeper,Bologna,1.88,3500000.0,2022-2023,serie-a
federico ravaglia,Goalkeeper,Bologna,1.96,450000.0,2022-2023,serie-a
francesco bardi,Goalkeeper,Bologna,1.88,400000.0,2022-2023,serie-a
nicola bagnolini,Goalkeeper,Bologna,1.94,200000.0,2022-2023,serie-a
fran,Goalkeeper,Bologna,,,2022-2023,serie-a
stefan posch,Centre-Back,Bologna,1.9,14000000.0,2022-2023,serie-a
jhon lucumi,Centre-Back,Bologna,1.87,12000000.0,2022-2023,serie-a
joaquin sosa,Centre-Back,Bologna,1.89,3000000.0,2022-2023,serie-a
adama soumaoro,Centre-Back,Bologna,1.87,3000000.0,2022-2023,serie-a
kevin bonifazi,Centre-Back,Bologna,1.87,2800000.0,2022-2023,serie-a
gary medel,Centre-Back,Bologna,1.71,800000.0,2022-2023,serie-a
wisdom amey,Centre-Back,Bologna,1.87,700000.0,2022-2023,serie-a
matteo angeli,Centre-Back,Bologna,1.85,450000.0,2022-2023,serie-a
riccardo stivanello,Centre-Back,Bologna,1.88,250000.0,2022-2023,serie-a
mattia motolese,Centre-Back,Bologna,1.88,125000.0,2022-2023,serie-a
andrea cambiaso,Left-Back,Bologna,1.82,8000000.0,2022-2023,serie-a
giorgos kyriakopoulos,Left-Back,Bologna,1.86,3800000.0,2022-2023,serie-a
charalampos lykogiannis,Left-Back,Bologna,1.91,1000000.0,2022-2023,serie-a
denso kasius,Right-Back,Bologna,1.83,1700000.0,2022-2023,serie-a
lorenzo de silvestri,Right-Back,Bologna,1.87,400000.0,2022-2023,serie-a
ibrahim mbaye,Right-Back,Bologna,1.88,300000.0,2022-2023,serie-a
jerdy schouten,Defensive Midfield,Bologna,1.85,12000000.0,2022-2023,serie-a
nikola moro,Defensive Midfield,Bologna,1.84,6500000.0,2022-2023,serie-a
nicolas dominguez,Central Midfield,Bologna,1.79,17000000.0,2022-2023,serie-a
lewis ferguson,Central Midfield,Bologna,1.81,12000000.0,2022-2023,serie-a
michel aebischer,Central Midfield,Bologna,1.83,4000000.0,2022-2023,serie-a
niklas pyyhtia,Central Midfield,Bologna,1.88,600000.0,2022-2023,serie-a
kacper urbanski,Central Midfield,Bologna,1.83,600000.0,2022-2023,serie-a
kingsley michael,Central Midfield,Bologna,1.76,250000.0,2022-2023,serie-a
roberto soriano,Attacking Midfield,Bologna,1.82,2500000.0,2022-2023,serie-a
musa barrow,Left Winger,Bologna,1.84,11000000.0,2022-2023,serie-a
nicola sansone,Left Winger,Bologna,1.74,1500000.0,2022-2023,serie-a
riccardo orsolini,Right Winger,Bologna,1.83,12000000.0,2022-2023,serie-a
emanuel vignato,Right Winger,Bologna,1.75,2000000.0,2022-2023,serie-a
orji okwonkwo,Right Winger,Bologna,1.8,,2022-2023,serie-a
joshua zirkzee,Centre-Forward,Bologna,1.93,9000000.0,2022-2023,serie-a
marko arnautovic,Centre-Forward,Bologna,1.92,5000000.0,2022-2023,serie-a
antonio raimondo,Centre-Forward,Bologna,1.85,800000.0,2022-2023,serie-a
lorenzo montipo,Goalkeeper,Hellas Verona,1.91,4000000.0,2022-2023,serie-a
simone perilli,Goalkeeper,Hellas Verona,1.96,200000.0,2022-2023,serie-a
mattia chiesa,Goalkeeper,Hellas Verona,1.9,100000.0,2022-2023,serie-a
alessandro berardi,Goalkeeper,Hellas Verona,1.85,50000.0,2022-2023,serie-a
giacomo toniolo,Goalkeeper,Hellas Verona,,10000.0,2022-2023,serie-a
manuel ugarte ribeiro,Goalkeeper,Hellas Verona,1.85,,2022-2023,serie-a
isak hien,Centre-Back,Hellas Verona,1.91,6000000.0,2022-2023,serie-a
diego coppola,Centre-Back,Hellas Verona,1.93,4000000.0,2022-2023,serie-a
koray gunter,Centre-Back,Hellas Verona,1.85,3500000.0,2022-2023,serie-a
giangiacomo magnani,Centre-Back,Hellas Verona,1.92,3000000.0,2022-2023,serie-a
pawe dawidowicz,Centre-Back,Hellas Verona,1.89,3000000.0,2022-2023,serie-a
bruno amione,Centre-Back,Hellas Verona,1.87,2700000.0,2022-2023,serie-a
panagiotis retsos,Centre-Back,Hellas Verona,1.86,2000000.0,2022-2023,serie-a
federico ceccherini,Centre-Back,Hellas Verona,1.87,1500000.0,2022-2023,serie-a
josh doig,Left-Back,Hellas Verona,1.89,8000000.0,2022-2023,serie-a
juan cruz armada,Left-Back,Hellas Verona,1.86,2500000.0,2022-2023,serie-a
davide faraoni,Right-Back,Hellas Verona,1.8,3000000.0,2022-2023,serie-a
fabio depaoli,Right-Back,Hellas Verona,1.82,3000000.0,2022-2023,serie-a
filippo terracciano,Right-Back,Hellas Verona,1.86,1500000.0,2022-2023,serie-a
deyovaisio zeefuik,Right-Back,Hellas Verona,1.78,1200000.0,2022-2023,serie-a
adrien tameze,Defensive Midfield,Hellas Verona,1.82,6000000.0,2022-2023,serie-a
oliver abildgaard,Defensive Midfield,Hellas Verona,1.92,4500000.0,2022-2023,serie-a
martin hongla,Defensive Midfield,Hellas Verona,1.82,3000000.0,2022-2023,serie-a
ibrahim sulemana,Defensive Midfield,Hellas Verona,1.8,1500000.0,2022-2023,serie-a
miguel veloso,Defensive Midfield,Hellas Verona,1.8,500000.0,2022-2023,serie-a
joselito,Defensive Midfield,Hellas Verona,1.84,75000.0,2022-2023,serie-a
ivan ilic,Central Midfield,Hellas Verona,1.86,19000000.0,2022-2023,serie-a
ondrej duda,Central Midfield,Hellas Verona,1.8,3400000.0,2022-2023,serie-a
darko lazovic,Left Midfield,Hellas Verona,1.81,2500000.0,2022-2023,serie-a
antonin barak,Attacking Midfield,Hellas Verona,1.9,10000000.0,2022-2023,serie-a
simone verdi,Attacking Midfield,Hellas Verona,1.74,4000000.0,2022-2023,serie-a
ajdin hrustic,Attacking Midfield,Hellas Verona,1.8,1500000.0,2022-2023,serie-a
mateusz lis,Attacking Midfield,Hellas Verona,1.84,900000.0,2022-2023,serie-a
alessandro cortinovis,Attacking Midfield,Hellas Verona,1.8,700000.0,2022-2023,serie-a
alphadjo cisse,Attacking Midfield,Hellas Verona,1.81,,2022-2023,serie-a
jayden braaf,Left Winger,Hellas Verona,1.81,1000000.0,2022-2023,serie-a
cyril ngonge,Right Winger,Hellas Verona,1.8,2000000.0,2022-2023,serie-a
yayah kallon,Right Winger,Hellas Verona,1.75,1500000.0,2022-2023,serie-a
davide bragantini,Right Winger,Hellas Verona,1.79,150000.0,2022-2023,serie-a
denis cazzadori,Second Striker,Hellas Verona,1.75,150000.0,2022-2023,serie-a
thomas henry,Centre-Forward,Hellas Verona,1.91,4000000.0,2022-2023,serie-a
roberto piccoli,Centre-Forward,Hellas Verona,1.9,3500000.0,2022-2023,serie-a
kevin lasagna,Centre-Forward,Hellas Verona,1.86,1800000.0,2022-2023,serie-a
adolfo gaich,Centre-Forward,Hellas Verona,1.9,1800000.0,2022-2023,serie-a
milan uric,Centre-Forward,Hellas Verona,1.99,1000000.0,2022-2023,serie-a
federico cassa,Centre-Forward,Hellas Verona,1.83,150000.0,2022-2023,serie-a
marco carnesecchi,Goalkeeper,Cremonese,1.91,13000000.0,2022-2023,serie-a
ionut radu,Goalkeeper,Cremonese,1.88,3500000.0,2022-2023,serie-a
mouhamadou sarr,Goalkeeper,Cremonese,1.9,400000.0,2022-2023,serie-a
gianluca saro,Goalkeeper,Cremonese,1.87,200000.0,2022-2023,serie-a
dorian ciezkowski,Goalkeeper,Cremonese,1.92,100000.0,2022-2023,serie-a
johan vasquez,Centre-Back,Cremonese,1.85,3600000.0,2022-2023,serie-a
jack hendry,Centre-Back,Cremonese,1.92,3000000.0,2022-2023,serie-a
emanuel aiwum,Centre-Back,Cremonese,1.87,3000000.0,2022-2023,serie-a
luka lochoshvili,Centre-Back,Cremonese,1.92,1800000.0,2022-2023,serie-a
luca netz,Centre-Back,Cremonese,1.87,1400000.0,2022-2023,serie-a
alex ferrari,Centre-Back,Cremonese,1.91,1000000.0,2022-2023,serie-a
matteo bianchetti,Centre-Back,Cremonese,1.89,800000.0,2022-2023,serie-a
massamba ndiaye,Centre-Back,Cremonese,1.9,300000.0,2022-2023,serie-a
paolo gardoni,Centre-Back,Cremonese,1.89,25000.0,2022-2023,serie-a
emanuele valeri,Left-Back,Cremonese,1.8,3500000.0,2022-2023,serie-a
giacomo quagliata,Left-Back,Cremonese,1.8,2000000.0,2022-2023,serie-a
santiago ascacibar,Defensive Midfield,Cremonese,1.69,6500000.0,2022-2023,serie-a
charles pickel,Defensive Midfield,Cremonese,1.87,3800000.0,2022-2023,serie-a
soualiho meite,Defensive Midfield,Cremonese,1.87,3500000.0,2022-2023,serie-a
vlad chiriches,Defensive Midfield,Cremonese,1.84,900000.0,2022-2023,serie-a
michele castagnetti,Defensive Midfield,Cremonese,1.8,700000.0,2022-2023,serie-a
paolo bartolomei,Defensive Midfield,Cremonese,1.83,250000.0,2022-2023,serie-a
pablo galdames millan,Central Midfield,Cremonese,1.76,2300000.0,2022-2023,serie-a
gonzalo escalante,Central Midfield,Cremonese,1.82,2000000.0,2022-2023,serie-a
marco benassi,Central Midfield,Cremonese,1.84,1500000.0,2022-2023,serie-a
tommaso milanese,Central Midfield,Cremonese,1.73,1200000.0,2022-2023,serie-a
joshua tenkorang,Central Midfield,Cremonese,1.84,200000.0,2022-2023,serie-a
christian acella,Central Midfield,Cremonese,,150000.0,2022-2023,serie-a
luca netz,Central Midfield,Cremonese,,50000.0,2022-2023,serie-a
paolo ghiglione,Right Midfield,Cremonese,1.91,1300000.0,2022-2023,serie-a
leonardo sernicola,Left Midfield,Cremonese,1.87,2000000.0,2022-2023,serie-a
jaime baez,Left Winger,Cremonese,1.78,1200000.0,2022-2023,serie-a
cristian buonaiuto,Left Winger,Cremonese,1.79,800000.0,2022-2023,serie-a
dennis politic,Left Winger,Cremonese,1.85,150000.0,2022-2023,serie-a
luca zanimacchia,Right Winger,Cremonese,1.78,1800000.0,2022-2023,serie-a
felix afenagyan,Centre-Forward,Cremonese,1.75,5000000.0,2022-2023,serie-a
cyriel dessers,Centre-Forward,Cremonese,1.85,5000000.0,2022-2023,serie-a
david okereke,Centre-Forward,Cremonese,1.81,4000000.0,2022-2023,serie-a
frank tsadjout,Centre-Forward,Cremonese,1.9,1200000.0,2022-2023,serie-a
samuel di carmine,Centre-Forward,Cremonese,1.87,350000.0,2022-2023,serie-a
daniel ciofani,Centre-Forward,Cremonese,1.91,200000.0,2022-2023,serie-a
alberto basso,Centre-Forward,Cremonese,,100000.0,2022-2023,serie-a
yann sommer,Goalkeeper,Inter,1.83,5000000.0,2023-2024,serie-a
emil audero,Goalkeeper,Inter,1.92,5000000.0,2023-2024,serie-a
raffaele di gennaro,Goalkeeper,Inter,1.88,300000.0,2023-2024,serie-a
alessandro calligaris,Goalkeeper,Inter,,150000.0,2023-2024,serie-a
alessandro bastoni,Centre-Back,Inter,1.9,70000000.0,2023-2024,serie-a
benjamin pavard,Centre-Back,Inter,1.86,50000000.0,2023-2024,serie-a
yann aurel bisseck,Centre-Back,Inter,1.96,16000000.0,2023-2024,serie-a
stefan de vrij,Centre-Back,Inter,1.89,7000000.0,2023-2024,serie-a
francesco acerbi,Centre-Back,Inter,1.92,3500000.0,2023-2024,serie-a
giacomo stabile,Centre-Back,Inter,1.87,50000.0,2023-2024,serie-a
federico dimarco,Left-Back,Inter,1.75,50000000.0,2023-2024,serie-a
carlos augusto,Left-Back,Inter,1.84,22000000.0,2023-2024,serie-a
jean matteo bahoya,Left-Back,Inter,,100000.0,2023-2024,serie-a
denzel dumfries,Right-Back,Inter,1.88,24000000.0,2023-2024,serie-a
matteo darmian,Right-Back,Inter,1.83,4000000.0,2023-2024,serie-a
tommaso guercio,Right-Back,Inter,1.86,300000.0,2023-2024,serie-a
hakan calhanoglu,Defensive Midfield,Inter,1.78,45000000.0,2023-2024,serie-a
kristjan asllani,Defensive Midfield,Inter,1.79,18000000.0,2023-2024,serie-a
lucien agoume,Defensive Midfield,Inter,1.85,6000000.0,2023-2024,serie-a
aleksandar stankovic,Defensive Midfield,Inter,1.85,1000000.0,2023-2024,serie-a
nicolo barella,Central Midfield,Inter,1.75,80000000.0,2023-2024,serie-a
davide frattesi,Central Midfield,Inter,1.78,35000000.0,2023-2024,serie-a
henrikh mkhitaryan,Central Midfield,Inter,1.77,6000000.0,2023-2024,serie-a
davy klaassen,Central Midfield,Inter,1.79,4000000.0,2023-2024,serie-a
stefano sensi,Central Midfield,Inter,1.68,3000000.0,2023-2024,serie-a
ebenezer akinsanmiro,Central Midfield,Inter,1.84,1800000.0,2023-2024,serie-a
tajon buchanan,Right Midfield,Inter,1.83,8000000.0,2023-2024,serie-a
juan cuadrado,Right Midfield,Inter,1.76,1000000.0,2023-2024,serie-a
issiaka kamate,Right Winger,Inter,1.86,1000000.0,2023-2024,serie-a
joaquin correa,Second Striker,Inter,1.88,6000000.0,2023-2024,serie-a
lautaro martinez,Centre-Forward,Inter,1.74,110000000.0,2023-2024,serie-a
marcus thuram,Centre-Forward,Inter,1.92,65000000.0,2023-2024,serie-a
marko arnautovic,Centre-Forward,Inter,1.92,4000000.0,2023-2024,serie-a
alexis sanchez,Centre-Forward,Inter,1.69,2500000.0,2023-2024,serie-a
mamadou sarr,Centre-Forward,Inter,1.9,150000.0,2023-2024,serie-a
mike maignan,Goalkeeper,Milan,1.91,38000000.0,2023-2024,serie-a
marco sportiello,Goalkeeper,Milan,1.92,1500000.0,2023-2024,serie-a
noah joel sarenren bazee,Goalkeeper,Milan,,200000.0,2023-2024,serie-a
lapo nava,Goalkeeper,Milan,1.97,150000.0,2023-2024,serie-a
antonio mirante,Goalkeeper,Milan,1.93,100000.0,2023-2024,serie-a
andre,Goalkeeper,Milan,1.96,50000.0,2023-2024,serie-a
lorenzo torriani,Goalkeeper,Milan,1.97,10000.0,2023-2024,serie-a
fikayo tomori,Centre-Back,Milan,1.85,40000000.0,2023-2024,serie-a
malick thiaw,Centre-Back,Milan,1.94,25000000.0,2023-2024,serie-a
pierre kalulu,Centre-Back,Milan,1.82,20000000.0,2023-2024,serie-a
matteo gabbia,Centre-Back,Milan,1.85,8000000.0,2023-2024,serie-a
jancarlo simic,Centre-Back,Milan,1.86,5000000.0,2023-2024,serie-a
marco pellegrino,Centre-Back,Milan,1.84,3500000.0,2023-2024,serie-a
simo,Centre-Back,Milan,1.91,1500000.0,2023-2024,serie-a
mattia caldara,Centre-Back,Milan,1.87,800000.0,2023-2024,serie-a
clinton nsiala,Centre-Back,Milan,1.89,200000.0,2023-2024,serie-a
theo hernandez,Left-Back,Milan,1.84,60000000.0,2023-2024,serie-a
davide bartesaghi,Left-Back,Milan,1.93,1000000.0,2023-2024,serie-a
davide calabria,Right-Back,Milan,1.76,13000000.0,2023-2024,serie-a
filippo terracciano,Right-Back,Milan,1.86,4500000.0,2023-2024,serie-a
alex oxladechamberlain,Right-Back,Milan,1.77,4000000.0,2023-2024,serie-a
alessandro florenzi,Right-Back,Milan,1.73,2000000.0,2023-2024,serie-a
ismael bennacer,Defensive Midfield,Milan,1.75,30000000.0,2023-2024,serie-a
yacine adli,Defensive Midfield,Milan,1.86,15000000.0,2023-2024,serie-a
rade krunic,Defensive Midfield,Milan,1.84,6000000.0,2023-2024,serie-a
tijjani reijnders,Central Midfield,Milan,1.85,30000000.0,2023-2024,serie-a
ruben loftuscheek,Central Midfield,Milan,1.91,25000000.0,2023-2024,serie-a
yunus musah,Central Midfield,Milan,1.78,22000000.0,2023-2024,serie-a
tommaso pobega,Central Midfield,Milan,1.88,10000000.0,2023-2024,serie-a
kevin zeroli,Central Midfield,Milan,1.87,2000000.0,2023-2024,serie-a
victor bernth kristiansen,Attacking Midfield,Milan,1.76,400000.0,2023-2024,serie-a
rafael leao,Left Winger,Milan,1.88,90000000.0,2023-2024,serie-a
noah okafor,Left Winger,Milan,1.85,20000000.0,2023-2024,serie-a
chaka traore,Left Winger,Milan,1.75,1500000.0,2023-2024,serie-a
diego,Left Winger,Milan,,,2023-2024,serie-a
christian pulisic,Right Winger,Milan,1.77,40000000.0,2023-2024,serie-a
samuel chukwueze,Right Winger,Milan,1.72,20000000.0,2023-2024,serie-a
luka romero,Right Winger,Milan,1.69,5000000.0,2023-2024,serie-a
francesco camarda,Centre-Forward,Milan,1.89,10000000.0,2023-2024,serie-a
luka jovic,Centre-Forward,Milan,1.82,7000000.0,2023-2024,serie-a
lorenzo colombo,Centre-Forward,Milan,1.83,6000000.0,2023-2024,serie-a
olivier giroud,Centre-Forward,Milan,1.92,3000000.0,2023-2024,serie-a
alex meret,Goalkeeper,Napoli,1.9,12000000.0,2023-2024,serie-a
pierluigi gollini,Goalkeeper,Napoli,1.94,4000000.0,2023-2024,serie-a
nikita contini baranovsky,Goalkeeper,Napoli,1.9,400000.0,2023-2024,serie-a
hubert idasiak,Goalkeeper,Napoli,1.88,150000.0,2023-2024,serie-a
amir rrahmani,Centre-Back,Napoli,1.92,15000000.0,2023-2024,serie-a
natan,Centre-Back,Napoli,1.88,12000000.0,2023-2024,serie-a
leo skiri stigard,Centre-Back,Napoli,1.83,8000000.0,2023-2024,serie-a
juan jesus,Centre-Back,Napoli,1.85,2500000.0,2023-2024,serie-a
luigi davino,Centre-Back,Napoli,1.86,125000.0,2023-2024,serie-a
mathias olivera,Left-Back,Napoli,1.85,15000000.0,2023-2024,serie-a
mario rui,Left-Back,Napoli,1.68,3500000.0,2023-2024,serie-a
giovanni di lorenzo,Right-Back,Napoli,1.83,15000000.0,2023-2024,serie-a
alessandro zanoli,Right-Back,Napoli,1.88,5000000.0,2023-2024,serie-a
pasquale mazzocchi,Right-Back,Napoli,1.83,3000000.0,2023-2024,serie-a
stanislav lobotka,Defensive Midfield,Napoli,1.68,28000000.0,2023-2024,serie-a
jens cajuste,Defensive Midfield,Napoli,1.88,10000000.0,2023-2024,serie-a
leander dendoncker,Defensive Midfield,Napoli,1.88,7000000.0,2023-2024,serie-a
diego demme,Defensive Midfield,Napoli,1.7,800000.0,2023-2024,serie-a
francesco gelli,Defensive Midfield,Napoli,,175000.0,2023-2024,serie-a
lorenzo de silvestri,Defensive Midfield,Napoli,1.82,100000.0,2023-2024,serie-a
fran,Central Midfield,Napoli,1.84,27000000.0,2023-2024,serie-a
piotr zielinski,Central Midfield,Napoli,1.8,22000000.0,2023-2024,serie-a
karim zedadka,Left Midfield,Napoli,1.84,250000.0,2023-2024,serie-a
hamed junior traore,Attacking Midfield,Napoli,1.77,17000000.0,2023-2024,serie-a
gianluca gaetano,Attacking Midfield,Napoli,1.83,6000000.0,2023-2024,serie-a
khvicha kvaratskhelia,Left Winger,Napoli,1.83,80000000.0,2023-2024,serie-a
elif elmas,Left Winger,Napoli,1.84,20000000.0,2023-2024,serie-a
